run,a_au,ecc,obliquity_deg,lon_perihelion_deg,days_per_year,T_global_degC,T_global_K,iceline_lat_nh,snowball,peak_diag_insol,spinup_years,S_mean_Wm2,nh_mean_degC,sh_mean_degC,diag_summer_max_degC,diag_winter_min_degC,diag_seasonal_range_K,land_summer_max_degC,land_winter_min_degC,land_seasonal_range_K,ocean_summer_max_degC,ocean_seasonal_range_K,dT_vs_baseline_K,dland_summer_max_vs_baseline_K,ddiag_summer_max_vs_baseline_K,Score,n_ejected,bh_rp_au,bh_inc_deg,bh_Omega_deg,bh_omega_deg
20260724_230314__rp0p75__vinf25__inc30__toff56210__Om0__om180,0.771557359211996,0.2046340674568998,22.8339172013769,237.77344376788767,247.54269643645165,97.00329039289629,370.1532903928963,90.0,False,650.8516950719502,46,583.916348556879,97.00332169749339,97.00325908829909,72.92700592631908,48.43952231617139,24.48748361014769,81.86794599534893,38.544776812067425,43.32316918328151,63.83608507076359,6.88012938611498,81.68655737722338,67.2918714108277,67.82789179042419,4.116132892524119,1,0.75,30.0,0.0,180.0
20260724_230314__rp0p75__vinf25__inc30__toff56210__Om0__om270,1.0990311952061491,0.0932035072727597,23.51460422955362,11.533742516182386,420.83593791869583,-45.8303972830451,227.31960271695488,,True,439.8634154948682,35,282.9258767472489,-45.830414303189194,-45.830380262901016,-44.168942175170955,-59.35491855373532,15.185976378564362,-37.48861894557981,-63.572671599234184,26.084052653654375,-49.22441883509239,6.813142978575513,-61.14713029871801,-52.064693530101046,-49.26805631106584,3.690100710898268,1,0.75,30.0,0.0,270.0
20260724_230314__rp0p75__vinf25__inc30__toff56210__Om0__om90,1.1220426913182384,0.6760592783496318,26.62214076537544,184.25048034267505,434.1220670089755,23.257446137822686,296.40744613782266,90.0,False,2340.6115922954555,26,366.77684593039106,22.883961916750067,23.6309303588953,120.75533472452545,-17.76273251175959,138.51806723628505,217.94571724131356,-27.360318561099774,245.30603580241333,13.812749335604114,23.09982429435771,7.9407131221497735,203.36964265679234,115.65622058863056,5.576561709118847,2,0.75,30.0,0.0,90.0
20260724_230314__rp0p75__vinf25__inc30__toff56210__Om180__om0,0.8047860759646033,0.1952544385243688,25.89919739905129,252.63819265877424,263.7050648105074,80.55644021245223,353.7064402124522,90.0,False,602.9574665309854,42,535.6458551504865,80.55647542345886,80.55640500144558,58.303946337471416,35.32483216599071,22.979114171480703,64.84958722869372,24.73311935588556,40.11646787280816,52.00730519359719,7.392088592360388,65.23970719677932,50.273512644172484,53.20483220157653,3.9875175683440287,1,0.75,30.0,180.0,0.0
20260724_230314__rp0p75__vinf25__inc30__toff56210__Om180__om180,1.3180813701910312,0.183663060653745,21.353555225365398,104.38257286801036,552.7275639939947,-61.04716004579657,212.1028399542034,,True,394.74961324625264,23,199.23467179771038,-61.04716798980728,-61.04715210178587,-56.02478381537208,-71.4618160926197,15.437032277247617,-48.74664408739522,-74.30854719612164,25.56190310872642,-62.04921661507766,7.400583059706669,-76.36389306146948,-63.322718671916455,-61.12389795126697,3.48334693344189,0,0.75,30.0,180.0,180.0
20260724_230314__rp0p75__vinf25__inc30__toff56210__Om180__om270,0.9274557338009076,0.3483997911596821,22.92134779267342,189.70640731036747,326.2402761942287,43.118603521882314,316.2686035218823,90.0,False,836.9431391578846,33,421.9993744366672,43.11971145558046,43.11749558818417,49.08991386452131,4.583293711757052,44.506620152764256,73.95157706484294,-4.225383393409279,78.17696045825221,23.293339614308977,11.763914321706697,27.8018705062094,59.3755024803217,43.99079972862642,3.9741359504519416,1,0.75,30.0,180.0,270.0
20260724_230314__rp0p75__vinf25__inc30__toff56210__Om180__om90,1.0776980019877789,0.0461290502789274,22.958302744469208,34.99963151540123,408.6423817931735,-43.949787641488285,229.2002123585117,,True,443.3638168515826,74,293.2692551062106,-43.94980483539821,-43.94977044757835,-42.55692863670398,-57.70800224467524,15.151073607971263,-36.10403975027827,-62.07078845111568,25.966748700837414,-47.647548836459364,6.6625698792102455,-59.266520657161195,-50.680114334799505,-47.656042772598866,2.833299408846335,1,0.75,30.0,180.0,90.0
20260724_230314__rp0p75__vinf25__inc30__toff56210__Om270__om0,1.0873069472386845,0.079124409293265,25.110304309352586,15.41880766498855,414.1198373288231,-44.77933729291718,228.3706627070828,,True,470.49073948728903,40,288.70716970760213,-44.77935637345204,-44.77931821238232,-42.29140934716352,-58.59266003450202,16.301250687338495,-35.15591162660236,-63.127539852080865,27.971628225478504,-47.78346986960535,7.238668705207431,-60.096070308590086,-49.7319862111236,-47.39052348305841,3.27595052566362,0,0.75,30.0,270.0,0.0
20260724_230314__rp0p75__vinf25__inc30__toff56210__Om270__om180,0.9614571146927102,0.6095107718155841,38.19284230214236,179.66887471174198,344.34411622975034,55.26986161567991,328.4198616156799,90.0,False,3108.671056664893,32,464.28732320318574,55.269902809459545,55.26982042190028,172.72266253134393,12.154217719083917,160.56844481226,284.47185198774554,-1.136615997479969,285.6084679852255,50.87167958305987,28.24274532658549,39.95312860000699,269.8957774032243,167.62354839544903,5.294128195702017,2,0.75,30.0,270.0,180.0
20260724_230314__rp0p75__vinf25__inc30__toff56210__Om270__om270,0.8116537019775716,0.1506647499243958,26.27091091447921,250.7571669655568,267.08773866374514,76.12678464795589,349.2767846479559,90.0,False,640.1346298187952,42,522.4474421573963,76.12681267711746,76.12675661879433,56.71999449232848,30.629583215914764,26.090411276413718,65.02298144680367,19.189922832185072,45.833058614618594,49.09530907109957,8.530298888871627,60.81005163228298,50.44690686228243,51.620880356433595,3.494665646809767,1,0.75,30.0,270.0,270.0
20260724_230314__rp0p75__vinf25__inc30__toff56210__Om270__om90,1.2763325741748524,0.1533894960740315,22.79930076264869,127.48299238730854,526.6760506949133,-58.84118151417107,214.3088184858289,,True,396.2545979140035,24,211.36866529751762,-58.84119052313391,-58.841172505208235,-54.277759437659086,-69.37782093291054,15.100061495251452,-47.48984440590296,-72.47008836677111,24.98024396086815,-59.99976068206777,7.210119690007019,-74.15791452984398,-62.065918990424194,-59.37687357355397,3.301226487189502,0,0.75,30.0,270.0,90.0
20260724_230314__rp0p75__vinf25__inc30__toff56210__Om90__om0,1.630955317999858,0.5436246885919702,18.0769085235662,153.5804250712235,760.7831499070796,-69.56279800834218,203.5872019916578,,True,605.2745500014393,17,152.3989863371167,-69.56280316693781,-69.56279284974654,-52.423358544153814,-78.90422040223554,26.480861858081724,-36.76027381810389,-80.73637434086179,43.976100522757896,-67.88859916804708,9.748010194853379,-84.8795310240151,-51.33634840262513,-57.5224726800487,5.006500681177262,1,0.75,30.0,90.0,0.0
20260724_230314__rp0p75__vinf25__inc30__toff56210__Om90__om180,1.0929124194203987,0.0896620849430713,20.95495475106924,19.10151778712668,417.32637414118375,-45.26938562576363,227.88061437423636,,True,416.35843195764215,38,286.0093138515853,-45.26940361076842,-45.26936764075885,-44.61403220481124,-58.78221921555733,14.168187010746095,-38.359953446129786,-62.75172233624194,24.391768890112154,-49.398279905615006,6.276342019840328,-60.58611864143654,-52.93602803065102,-49.713146340706125,3.3674484869123207,0,0.75,30.0,90.0,180.0
20260724_230314__rp0p75__vinf25__inc30__toff56210__Om90__om270,1.274998534515604,0.1446315103443018,22.25470644330643,96.5200580753575,525.8505333556703,-58.81198781227696,214.33801218772302,,True,398.06864250239147,24,211.52869508387766,-58.81199702194142,-58.81197860261253,-54.44116785923306,-69.65392366881711,15.212755809584053,-47.45482891157151,-72.75248289766108,25.29765398608957,-60.122217740743245,7.308602754016356,-74.12872082794988,-62.03090349609275,-59.54028199512795,3.4315659808229717,0,0.75,30.0,90.0,270.0
20260724_230314__rp0p75__vinf25__inc30__toff56210__Om90__om90,0.774215818353961,0.2088061178048935,22.89548714064521,245.2123330728872,248.82318844263224,95.83724513361591,368.9872451336159,90.0,False,614.4357637761694,45,580.4359034200601,95.83728323273054,95.83720703450126,69.89010464399769,47.96755832273324,21.92254632126445,77.10889596527653,38.55966814513187,38.54922782014466,62.56453924524225,6.3690521591492555,80.520512117943,62.532821380755294,64.7909905081028,4.33488013871518,1,0.75,30.0,90.0,90.0
20260724_230314__rp0p75__vinf25__inc60__toff56210__Om0__om0,1.3253889353438917,0.178844933485625,24.90024833925093,104.89339660954847,557.3304882416079,-61.478128928567145,211.67187107143283,,True,433.24088758797706,23,196.86591217034174,-61.478135901623006,-61.47812195551126,-54.96396363550371,-71.90371662880125,16.93975299329754,-46.98981099222915,-74.92474527429619,27.934934282067033,-61.55859026723874,8.213198321705761,-76.79486194424005,-61.56588557675039,-60.063077771398596,3.6699876197128543,0,0.75,60.0,0.0,0.0
20260724_230314__rp0p75__vinf25__inc60__toff56210__Om0__om180,0.788593923896714,0.2007541650674038,21.297407999466277,240.36833635954048,255.78668302519185,88.73526504799891,361.88526504799887,90.0,False,586.0996552820669,44,558.5011080684872,88.73529761567684,88.73523248032099,63.4455672290462,42.65429245040262,20.791274778643576,70.82412177297326,34.23738893670809,36.58673283626516,55.949651710551215,6.065731636100999,73.418532032326,56.24804718845202,58.34645309315131,4.091602014826487,1,0.75,60.0,0.0,180.0
20260724_230314__rp0p75__vinf25__inc60__toff56210__Om0__om270,1.0885976367230998,0.0706616921366979,24.1528961449736,10.83103332257482,414.85742855243456,-44.93697712366617,228.2130228763338,,True,446.20206865305505,40,287.83944448495686,-44.936995226112074,-44.93695902122026,-43.2552520677545,-58.572198437271425,15.316946369516927,-36.689110427486455,-62.949179254249266,26.26006882676281,-48.27648265479609,6.856565657359759,-60.25371013933908,-51.26518501200769,-48.354366203649384,3.2697969691968813,1,0.75,60.0,0.0,270.0
20260724_230314__rp0p75__vinf25__inc60__toff56210__Om0__om90,0.935116473482106,0.4546363531109497,25.967927690630678,191.4949616216065,330.2907050603701,47.75288060095062,320.9028806009506,90.0,False,1170.9048685768823,33,436.8641501677166,47.75422983023732,47.75153137166391,72.46138594340177,7.526400453654332,64.93498548974743,112.04450933588666,-2.1700107625633307,114.21452009845,30.211749647572343,14.883690612709406,32.43614758527771,97.46843475136542,67.36227180750687,4.679676894670951,1,0.75,60.0,0.0,90.0
20260724_230314__rp0p75__vinf25__inc60__toff56210__Om180__om0,0.8609483243880531,0.1884377426611186,25.845945082509143,257.6243087358702,291.78530637333967,57.90778526235645,331.05778526235645,90.0,False,520.5072366912138,37,467.4065832841728,57.907816665766376,57.907753858946506,37.95505300217037,18.133181325371726,19.82187167679864,43.1275991339065,8.916529407750584,34.21106972615591,33.20838498753175,7.11888996793877,42.59105224668353,28.551524549385263,32.85593886627548,3.566428700237881,1,0.75,60.0,180.0,0.0
20260724_230314__rp0p75__vinf25__inc60__toff56210__Om180__om180,1.2761472029952952,0.1902079868454785,20.79901390612769,99.7628620217511,526.5613152986499,-58.578225881519884,214.5717741184801,,True,421.7093216852083,24,212.81312709149458,-58.57823490214594,-58.57821686089384,-53.32890539393328,-69.6637349162767,16.334829522343412,-45.41717265981939,-72.72391333885201,27.30674067903262,-59.94456894764304,7.520532366161056,-73.8949588971928,-59.99324724434063,-58.42801952982817,3.2906131783835164,0,0.75,60.0,180.0,180.0
20260724_230314__rp0p75__vinf25__inc60__toff56210__Om180__om270,0.9406673622334172,0.1942993287017615,25.074697206755225,187.94827529439152,333.2359933531283,32.92188093805197,306.07188093805195,90.0,False,653.5543832727911,31,391.99680326841354,32.91840055962906,32.92536131647487,29.693192924502917,-2.84861074348694,32.54180366798985,44.81306223370537,-12.128273883053652,56.94133611675902,14.953929950381609,10.745379750009544,17.605147922379057,30.23698764918413,24.59407878860803,2.6021376068791677,0,0.75,60.0,180.0,270.0
20260724_230314__rp0p75__vinf25__inc60__toff56210__Om180__om90,1.0541501676331893,0.0295999779961607,22.877503687667478,166.67630683105483,395.3224821922779,0.4738638783851969,273.6238638783852,48.11140308495899,False,443.0254784737799,36,306.32575204670377,0.5204074552984181,0.42732030147197547,-8.723776612994929,-30.74452860388992,22.02075199089499,1.9208308162135121,-36.9221568819371,38.84298769815061,-18.381800043304956,7.4516930893688595,-14.842869137287716,-12.655243768307724,-13.822890748889817,1.5547960651704646,0,0.75,60.0,180.0,90.0
20260724_230314__rp0p75__vinf25__inc60__toff56210__Om270__om0,1.0761511354526112,0.079352608894193,26.05954079055898,8.815055242248592,407.76288446060113,-43.68457004951005,229.46542995048992,,True,487.66511825937954,69,294.7292650853064,-43.68458576556191,-43.68455433345818,-40.9408755429254,-57.74200356385094,16.801128020925546,-33.61197339876861,-62.48276570304041,28.870792304271795,-46.57256648688701,7.4139547992269,-59.00130306518297,-48.18804798328985,-46.039989678820284,2.9978696244088154,0,0.75,60.0,270.0,0.0
20260724_230314__rp0p75__vinf25__inc60__toff56210__Om270__om180,1.2228312959007497,0.3898353008889118,29.12614215200778,136.11630664671424,493.90975975544,-50.00227672936422,223.14772327063577,,True,952.98105023873,26,247.09265479667587,-49.10779016290282,-50.896763295825615,-13.581703639128294,-63.73727043508176,50.15556679595347,18.56716715517971,-68.2070074454518,86.77417460063151,-46.83897072029232,13.64243901715502,-65.31900974503714,3.9910925706584752,-18.680817775023183,4.424985102132988,2,0.75,60.0,270.0,180.0
20260724_230314__rp0p75__vinf25__inc60__toff56210__Om270__om270,0.892295593618924,0.0647228038070822,28.111620289703808,263.2144457715815,307.865421390594,44.66026789908206,317.810267899082,90.0,False,640.169225512382,35,428.2448871253695,44.660365592505876,44.66017020565824,34.372195823544644,5.216039510681645,29.156156312862997,45.479850674816326,-5.7458040041031015,51.225654678919426,24.97721552817989,10.585671223214252,29.343534883409145,30.90377609029509,29.273081687649757,2.4721628824534188,0,0.75,60.0,270.0,270.0
20260724_230314__rp0p75__vinf25__inc60__toff56210__Om270__om90,1.1239484311889956,0.0777598563148817,22.906434594166708,174.7968467177801,435.2285421886925,-48.151428548887715,224.99857145111227,,True,399.2131537102928,31,270.1608102205671,-48.15144368685802,-48.15141341091739,-46.66956027422236,-60.34397910969476,13.674418835472395,-41.20824844542333,-64.25971835405281,23.05146990862948,-51.29583811013525,6.1829606314911345,-63.46816156456063,-55.78432302994457,-51.76867441011725,2.475194619872838,0,0.75,60.0,270.0,90.0
20260724_230314__rp0p75__vinf25__inc60__toff56210__Om90__om0,1.7544597910811224,0.5631907184323036,22.070559882717497,146.3416434880895,848.8147534609255,-72.95025292008077,200.1997470799192,,True,671.5123838444268,16,133.77020177427212,-72.95025538578554,-72.950250454376,-52.55506858078738,-81.77720634651638,29.222137765729002,-35.16023926637465,-83.3904744311851,48.230235164810445,-69.55594677947795,11.131036898841202,-88.26698593575368,-49.73631385089589,-57.654182716682264,5.066973882477663,1,0.75,60.0,90.0,0.0
20260724_230314__rp0p75__vinf25__inc60__toff56210__Om90__om180,1.0772089092548085,0.0949982009908751,19.61777257401929,13.886006717438317,408.3642315027663,-9.697522959334695,263.45247704066526,36.07819997184264,False,407.3510347765691,80,294.5552965757554,-9.22179528313536,-10.173250635534032,-19.23753031818432,-39.24361178422873,20.006081466044414,-8.95361807189111,-44.395900166603646,35.44228209471254,-28.26126515899552,6.879834341567744,-25.014255975007607,-23.529692656412344,-24.336644454079206,3.1527466808195257,0,0.75,60.0,90.0,180.0
20260724_230314__rp0p75__vinf25__inc60__toff56210__Om90__om270,1.1641089444310777,0.0704111009721405,22.385680705378228,80.22043235671393,458.762836810719,-51.50720868494558,221.6427913150544,,True,405.8876921410071,28,251.7039986630647,-51.507223393867136,-51.507193976024055,-49.1479782109104,-63.67571096448988,14.527732753579478,-42.8522208553832,-67.37574445133632,24.523523595953115,-54.16783620357868,6.742638800515508,-66.82394170061849,-57.42829543990444,-54.24709234680529,2.430298219448705,0,0.75,60.0,90.0,270.0
20260724_230314__rp0p75__vinf25__inc60__toff56210__Om90__om90,0.817391269067261,0.1529862624360183,21.683888275651046,233.98531315488933,269.924796181588,74.3126814451455,347.46268144514545,90.0,False,583.7012415360335,41,515.3245722039677,74.31271362033179,74.31264926995917,52.95472956283787,29.99292963971878,22.961799923119088,61.18708182157112,20.793627967650007,40.393453853921116,44.97913728329774,7.175328123238806,58.99594842947259,46.61100723704988,47.85561542694298,3.9514521760377943,1,0.75,60.0,90.0,90.0
20260724_230314__rp0p75__vinf25__inc90__toff56210__Om0__om0,1.3002020085715646,0.1846575325480611,25.733788399739552,101.0770883584244,541.5194241641339,-60.037354680508976,213.112645319491,,True,471.2087333381014,23,204.790604002432,-60.037365333286765,-60.0373440277312,-52.65020264449478,-70.92354794234544,18.273345297850653,-43.8639550375616,-74.15378671382011,30.28983167625851,-59.98175136346599,8.633815148509399,-75.35408769618189,-58.44002962208284,-57.74931678038967,3.3701103910535952,0,0.75,90.0,0.0,0.0
