run,Score,Earth_s,Earth_da_AU,Earth_de,n_ejected,ejected_bodies,top_impact_body,top_impact_raw_r,bh_rp_au,bh_vinf_kms,bh_inc_deg,bh_tperi_offset_days,bh_Omega_deg,bh_omega_deg
20260811_184731__rp0p5__vinf25__inc0__toff59132__Om180__om255,6.490512673272695,0.6738594916730103,-13.049029649175749,1.03482870963669,4,"Venus,Earth,Neptune,Moon",Moon,33.80138481215118,0.5,25.0,0.0,59132.0,180.0,255.0
20260811_184731__rp1p25__vinf25__incm60__toff59132__Om270__om225,6.48990717489958,0.811891122074536,-3.595654962272833,1.6152549449928515,3,"Earth,Neptune,Moon",Moon,75.21164222551849,1.25,25.0,-60.0,59132.0,270.0,225.0
20260811_184731__rp1p25__vinf25__inc60__toff59132__Om90__om45,6.489895986779681,0.8118888844522315,-3.5956540192874185,1.615248916341666,3,"Earth,Neptune,Moon",Moon,75.21366953541812,1.25,25.0,60.0,59132.0,90.0,45.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om330,6.477657492683276,0.6416157838401219,-9.944105504079548,1.0866249853970606,2,"Earth,Moon",Moon,7.585536138950164,0.25,25.0,0.0,59132.0,90.0,330.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om240,6.477657225374218,0.6416157300705891,-9.944105493730476,1.0866250307840788,2,"Earth,Moon",Moon,7.585464778496894,0.25,25.0,0.0,59132.0,180.0,240.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om0__om60,6.477657008238542,0.6416156869367655,-9.944105485400785,1.0866250671938624,2,"Earth,Moon",Moon,7.585407584357174,0.25,25.0,0.0,59132.0,0.0,60.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om150,6.477657008238542,0.6416156869367655,-9.944105485400785,1.0866250671938624,2,"Earth,Moon",Moon,7.585407584357174,0.25,25.0,0.0,59132.0,270.0,150.0
20260811_184731__rp0p25__vinf25__incm30__toff59132__Om90__om330,6.4559693627245744,0.6136703511447981,81.86196405780655,0.97299362135149,0,,Uranus,2.7289907587932447,0.25,25.0,-30.0,59132.0,90.0,330.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om270__om150,6.455969349668623,0.6136703485172397,81.86196415321736,0.972993621166882,0,,Uranus,2.728990758794393,0.25,25.0,30.0,59132.0,270.0,150.0
20260811_184731__rp0p5__vinf25__incm30__toff59132__Om180__om300,6.450012223158934,0.43856049590540735,-0.186863005853659,0.4117305466833644,3,"Mercury,Jupiter,Neptune",Neptune,4.642397590093388,0.5,25.0,-30.0,59132.0,180.0,300.0
20260811_184731__rp0p5__vinf25__inc30__toff59132__Om0__om120,6.4496651811516195,0.4384875695435433,-0.1872183019374024,0.4111582299923069,3,"Mercury,Jupiter,Neptune",Neptune,4.642359309039118,0.5,25.0,30.0,59132.0,0.0,120.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om135,6.426972048476607,0.5129133601839946,-0.3068462533216809,0.4481309005441096,2,"Jupiter,Neptune",Neptune,4.916587202295437,0.25,25.0,30.0,59132.0,0.0,135.0
20260811_184731__rp0p25__vinf25__incm30__toff59132__Om180__om315,6.426972032357963,0.5129133686106514,-0.3068462751595527,0.448130891964949,2,"Jupiter,Neptune",Neptune,4.91658720194543,0.25,25.0,-30.0,59132.0,180.0,315.0
20260811_184731__rp0p5__vinf25__inc60__toff59132__Om0__om60,6.407826415395611,0.7338863499733259,-0.5050690678325722,0.954682443781404,0,,Moon,3.0727240357755967,0.5,25.0,60.0,59132.0,0.0,60.0
20260811_184731__rp0p5__vinf25__incm60__toff59132__Om180__om240,6.407826406006564,0.7338863499196648,-0.5050690678565236,0.9546824434197844,0,,Moon,3.072725289505406,0.5,25.0,-60.0,59132.0,180.0,240.0
20260811_184731__rp1p25__vinf25__inc60__toff59132__Om270__om195,6.372342457828367,0.850675831645587,-1.943970597958587,1.7738600635277173,3,"Earth,Neptune,Moon",Earth,4.103626872734828,1.25,25.0,60.0,59132.0,270.0,195.0
20260811_184731__rp1p25__vinf25__incm60__toff59132__Om90__om15,6.372342456917229,0.8506758314633062,-1.943970598983665,1.773860062970673,3,"Earth,Neptune,Moon",Earth,4.10362687072967,1.25,25.0,-60.0,59132.0,90.0,15.0
20260811_184731__rp0p5__vinf25__incm30__toff59132__Om180__om255,6.370280222345076,0.6568613380512167,-7.709110814581591,1.115253488479666,4,"Venus,Earth,Neptune,Moon",Venus,3.4332638262915247,0.5,25.0,-30.0,59132.0,180.0,255.0
20260811_184731__rp0p5__vinf25__inc30__toff59132__Om0__om75,6.370280063317617,0.6568613062863451,-7.709110814290392,1.1152535270011414,4,"Venus,Earth,Neptune,Moon",Venus,3.433263826136531,0.5,25.0,30.0,59132.0,0.0,75.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om225,6.368994013079902,0.4956883830163387,-0.2873114978090454,0.4279410197730236,2,"Jupiter,Neptune",Neptune,4.622299456462859,0.25,25.0,0.0,59132.0,270.0,225.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om315,6.3687489714919465,0.4956810263451159,-0.2874110599937837,0.427775568403673,2,"Jupiter,Neptune",Neptune,4.622299291163636,0.25,25.0,0.0,59132.0,180.0,315.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om0__om135,6.368529632556215,0.4956408341879811,-0.2871230381472694,0.4280826088010903,2,"Jupiter,Neptune",Neptune,4.622300391863103,0.25,25.0,0.0,59132.0,0.0,135.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om45,6.368139659863589,0.49574417782040564,-0.2879557325380996,0.427158078014402,2,"Jupiter,Neptune",Neptune,4.622305192675084,0.25,25.0,0.0,59132.0,90.0,45.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om180__om345,6.359364632875463,0.5213436937710492,-0.3178032523589952,0.4562449146378419,1,Neptune,Neptune,3.4567267682755554,0.25,25.0,30.0,59132.0,180.0,345.0
20260811_184731__rp0p25__vinf25__incm30__toff59132__Om0__om165,6.3591052960351355,0.5212870244327231,-0.3176810570781136,0.4562660378003157,1,Neptune,Neptune,3.456724544322613,0.25,25.0,-30.0,59132.0,0.0,165.0
20260811_184731__rp0p25__vinf25__incm30__toff59132__Om270__om240,6.34750199028826,0.4894058203567593,-0.2862129728922403,0.412149335033207,2,"Jupiter,Neptune",Neptune,4.590174734760422,0.25,25.0,-30.0,59132.0,270.0,240.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om90__om60,6.346071213764252,0.4893563663796063,-0.2860008541775031,0.4123231114769038,2,"Jupiter,Neptune",Neptune,4.590166118606456,0.25,25.0,30.0,59132.0,90.0,60.0
20260811_184731__rp0p75__vinf25__inc30__toff59132__Om270__om225,6.344754830616875,0.6979386793680297,-4.729067437005702,1.1927636960007957,3,"Earth,Neptune,Moon",Neptune,3.302279631163036,0.75,25.0,30.0,59132.0,270.0,225.0
20260811_184731__rp0p75__vinf25__incm30__toff59132__Om90__om45,6.344754828654697,0.6979386789532325,-4.729067454721797,1.1927636953399228,3,"Earth,Neptune,Moon",Neptune,3.3022796311666704,0.75,25.0,-30.0,59132.0,90.0,45.0
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om180__om0,6.31254448390796,0.4343239602292547,-0.2266228420396565,0.3538765108368337,3,"Mercury,Uranus,Neptune",Mercury,5.295843058763802,0.25,25.0,60.0,59132.0,180.0,0.0
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om180,6.312488096058226,0.4342929959110635,-0.2265991572492075,0.3538344672415209,3,"Mercury,Uranus,Neptune",Mercury,5.297027792970807,0.25,25.0,-60.0,59132.0,0.0,180.0
20260811_184731__rp0p5__vinf25__inc0__toff59132__Om180__om315,6.29094748862018,0.5352812421504858,-0.3100956646291326,0.5106628460390241,2,"Jupiter,Neptune",Neptune,4.15167284463238,0.5,25.0,0.0,59132.0,180.0,315.0
20260811_184731__rp0p5__vinf25__inc0__toff59132__Om270__om225,6.289968296802273,0.5351865387486876,-0.3099501093470015,0.5105883389197803,2,"Jupiter,Neptune",Neptune,4.151742222494102,0.5,25.0,0.0,59132.0,270.0,225.0
20260811_184731__rp0p5__vinf25__inc0__toff59132__Om0__om135,6.289942311576641,0.53518395323919,-0.3098755079287376,0.510692406192341,2,"Jupiter,Neptune",Neptune,4.151747242771396,0.5,25.0,0.0,59132.0,0.0,135.0
20260811_184731__rp0p5__vinf25__inc0__toff59132__Om90__om45,6.289487673999815,0.5351921512697441,-0.3097956005836682,0.5108377948167714,2,"Jupiter,Neptune",Neptune,4.151756294204643,0.5,25.0,0.0,59132.0,90.0,45.0
20260811_184731__rp0p5__vinf25__incm60__toff59132__Om180__om255,6.282649338948625,0.6609010939435601,-10.650489553110557,1.0620362397670902,4,"Venus,Earth,Neptune,Moon",Moon,32.27713112747613,0.5,25.0,-60.0,59132.0,180.0,255.0
20260811_184731__rp0p5__vinf25__inc60__toff59132__Om0__om75,6.282649018200935,0.6609010298024557,-10.650489437098113,1.062036292768458,4,"Venus,Earth,Neptune,Moon",Moon,32.27701797918305,0.5,25.0,60.0,59132.0,0.0,75.0
20260811_184731__rp1p25__vinf25__inc30__toff59132__Om90__om30,6.278624261157557,0.7165475847832322,-4.796547039179514,1.3055040712520076,3,"Earth,Neptune,Moon",Moon,16.63419174109926,1.25,25.0,30.0,59132.0,90.0,30.0
20260811_184731__rp1p25__vinf25__incm30__toff59132__Om270__om210,6.278524782720897,0.7165276891134498,-4.796547989586817,1.305471077223205,3,"Earth,Neptune,Moon",Moon,16.642099220385692,1.25,25.0,-30.0,59132.0,270.0,210.0
20260811_184731__rp0p25__vinf25__incm30__toff59132__Om0__om150,6.248855690919205,0.50027371741555,-0.2912590255690696,0.4350455048658292,1,Neptune,Neptune,3.6258729020123552,0.25,25.0,-30.0,59132.0,0.0,150.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om180__om330,6.248596752261831,0.5001811063879307,-0.290824423887833,0.4354211417329285,1,Neptune,Neptune,3.62586636037509,0.25,25.0,30.0,59132.0,180.0,330.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om180__om0,6.235561610317047,0.5106406702327617,-0.3175529617680421,0.424790056000784,2,"Uranus,Neptune",Neptune,3.1783976875814424,0.25,25.0,30.0,59132.0,180.0,0.0
20260811_184731__rp0p25__vinf25__incm30__toff59132__Om0__om180,6.233519953552045,0.5101259285193502,-0.3164481688376664,0.425029876091625,2,"Uranus,Neptune",Neptune,3.1783758484057025,0.25,25.0,-30.0,59132.0,0.0,180.0
20260811_184731__rp0p5__vinf25__inc0__toff59132__Om0__om120,6.218971041893344,0.4123658350154619,-0.1637541777645497,0.3791500980021212,3,"Mercury,Jupiter,Neptune",Mercury,5.615262077396194,0.5,25.0,0.0,59132.0,0.0,120.0
20260811_184731__rp0p5__vinf25__inc0__toff59132__Om180__om300,6.218499048792994,0.41226987664018006,-0.1637198797663051,0.3789816171538588,3,"Mercury,Jupiter,Neptune",Mercury,5.615412806216119,0.5,25.0,0.0,59132.0,180.0,300.0
20260811_184731__rp0p5__vinf25__inc0__toff59132__Om90__om30,6.218407808258326,0.4122456931994624,-0.1636865363060088,0.3789662171277104,3,"Mercury,Jupiter,Neptune",Mercury,5.615936676900195,0.5,25.0,0.0,59132.0,90.0,30.0
20260811_184731__rp0p5__vinf25__inc0__toff59132__Om270__om210,6.218407808258326,0.4122456931994624,-0.1636865363060088,0.3789662171277104,3,"Mercury,Jupiter,Neptune",Mercury,5.615936676900195,0.5,25.0,0.0,59132.0,270.0,210.0
20260811_184731__rp1__vinf25__incm30__toff59132__Om180__om285,6.215240737725686,0.5779328970654953,1.298728774461258,0.7779702515884681,2,"Venus,Neptune",Venus,4.947473504768613,1.0,25.0,-30.0,59132.0,180.0,285.0
20260811_184731__rp1__vinf25__inc30__toff59132__Om0__om105,6.211020740419837,0.5769114953740845,1.302342003240453,0.7762084012791651,2,"Venus,Neptune",Venus,4.951281200299294,1.0,25.0,30.0,59132.0,0.0,105.0
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om270__om210,6.194445138740138,0.7642140157307376,-5.621966770552592,1.337622766686717,3,"Earth,Neptune,Moon",Moon,34.32872138197611,1.5,25.0,-30.0,59132.0,270.0,210.0
20260811_184731__rp1p5__vinf25__inc30__toff59132__Om90__om30,6.19444369041467,0.7642137260692469,-5.621966686871267,1.337622314582982,3,"Earth,Neptune,Moon",Moon,34.328954038948325,1.5,25.0,30.0,59132.0,90.0,30.0
20260811_184731__rp0p75__vinf25__inc30__toff59132__Om0__om135,6.189832177750092,0.47131058421781996,-0.0755689634495448,0.5945241828480755,3,"Mercury,Jupiter,Neptune",Mercury,6.096314228100157,0.75,25.0,30.0,59132.0,0.0,135.0
20260811_184731__rp0p75__vinf25__incm30__toff59132__Om180__om315,6.187941012689807,0.47090564681795655,-0.0735070494297686,0.5952209343268778,3,"Mercury,Jupiter,Neptune",Mercury,6.099458767449763,0.75,25.0,-30.0,59132.0,180.0,315.0
20260811_184731__rp1p5__vinf25__inc30__toff59132__Om0__om120,6.176428220714929,0.7839848555230494,-5.486625171449426,1.3778680296259551,3,"Earth,Neptune,Moon",Moon,41.05861009398456,1.5,25.0,30.0,59132.0,0.0,120.0
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om180__om300,6.17642819366138,0.7839848501011895,-5.486625166161443,1.377868020791882,3,"Earth,Neptune,Moon",Moon,41.058616712552265,1.5,25.0,-30.0,59132.0,180.0,300.0
20260811_184731__rp1__vinf25__incm30__toff59132__Om180__om315,6.172503489490142,0.5950054222069816,6.89523741726023,0.8259613688396888,2,"Jupiter,Neptune",Neptune,3.727337090888265,1.0,25.0,-30.0,59132.0,180.0,315.0
20260811_184731__rp1__vinf25__inc30__toff59132__Om0__om135,6.1725022207287275,0.5950051681357662,6.895197061371189,0.8259605758851134,2,"Jupiter,Neptune",Neptune,3.727337090974574,1.0,25.0,30.0,59132.0,0.0,135.0
20260811_184731__rp0p5__vinf25__inc90__toff59132__Om0__om75,6.166960267622141,0.8878729761284776,-1.7334083320589588,1.6040440603128114,2,"Earth,Moon",Moon,78.06364981091362,0.5,25.0,90.0,59132.0,0.0,75.0
20260811_184731__rp0p5__vinf25__incm90__toff59132__Om180__om255,6.166941074947422,0.887869137602799,-1.7334090118893306,1.6038803862431623,2,"Earth,Moon",Moon,78.09416509819877,0.5,25.0,-90.0,59132.0,180.0,255.0
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om315,6.15124097976301,0.46679788443458936,-0.2566952005171674,0.3937194828981173,1,Neptune,Neptune,4.210733037813355,0.25,25.0,-60.0,59132.0,180.0,315.0
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om0__om135,6.151020936051528,0.4667965648966957,-0.2566621201325499,0.3937610805996319,1,Neptune,Neptune,4.210715263745997,0.25,25.0,60.0,59132.0,0.0,135.0
20260811_184731__rp0p5__vinf25__inc30__toff59132__Om180__om255,6.142269631094422,0.7633122513155748,-2.9142930102066336,1.2942846067827023,3,"Venus,Earth,Moon",Moon,61.962817727464156,0.5,25.0,30.0,59132.0,180.0,255.0
20260811_184731__rp0p5__vinf25__incm30__toff59132__Om0__om75,6.1422667349831634,0.7633116721000238,-2.914292646130959,1.2942904384394844,3,"Venus,Earth,Moon",Moon,61.961622056626354,0.5,25.0,-30.0,59132.0,0.0,75.0
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om15,6.1283430578429705,0.4891083397512416,-0.3179989840256364,0.3623232475585326,2,"Uranus,Neptune",Neptune,2.8665266117459933,0.25,25.0,-60.0,59132.0,180.0,15.0
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om0__om195,6.127118734661902,0.4891838806400345,-0.3166087399799174,0.3647909397204672,2,"Uranus,Neptune",Neptune,2.866476332434129,0.25,25.0,60.0,59132.0,0.0,195.0
20260811_184731__rp0p25__vinf25__incm30__toff59132__Om180__om255,6.113435518638976,0.5679752268800208,6.837360157636021,0.8661351081300666,1,Neptune,Neptune,2.9672094969564533,0.25,25.0,-30.0,59132.0,180.0,255.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om75,6.113435512966898,0.5679752257263864,6.837360140070767,0.8661351071921971,1,Neptune,Neptune,2.967209496956804,0.25,25.0,30.0,59132.0,0.0,75.0
20260811_184731__rp0p25__vinf25__inc90__toff59132__Om0__om165,6.089747897745502,0.47675428367037603,-0.2691106048273791,0.4025077227066973,2,"Uranus,Neptune",Neptune,3.1801193457761125,0.25,25.0,90.0,59132.0,0.0,165.0
20260811_184731__rp0p25__vinf25__incm90__toff59132__Om180__om345,6.089665664566278,0.4768006648566842,-0.2704028327523151,0.400817783615831,2,"Uranus,Neptune",Neptune,3.180100240477638,0.25,25.0,-90.0,59132.0,180.0,345.0
20260811_184731__rp1__vinf25__inc30__toff59132__Om90__om0,6.0815032893212475,0.6656913170145438,-0.4688555623555041,0.7031099433146211,1,Neptune,Earth,2.4466027263028858,1.0,25.0,30.0,59132.0,90.0,0.0
20260811_184731__rp1__vinf25__incm30__toff59132__Om270__om180,6.0811955247614655,0.6656358360828374,-0.4688117138083146,0.7029618235920425,1,Neptune,Earth,2.4462041246202944,1.0,25.0,-30.0,59132.0,270.0,180.0
20260811_184731__rp0p5__vinf25__inc0__toff59132__Om90__om60,6.054645021279599,0.5458861166202456,-0.3380739806503724,0.5002363815026741,1,Neptune,Neptune,3.9047205820118753,0.5,25.0,0.0,59132.0,90.0,60.0
20260811_184731__rp0p5__vinf25__inc0__toff59132__Om270__om240,6.053329780132218,0.545788473668044,-0.3378133861742395,0.5003490882025468,1,Neptune,Neptune,3.904721827591212,0.5,25.0,0.0,59132.0,270.0,240.0
20260811_184731__rp0p5__vinf25__inc0__toff59132__Om180__om330,6.0533264301193395,0.545781233930611,-0.3377677334705445,0.5004006307939316,1,Neptune,Neptune,3.904720338272723,0.5,25.0,0.0,59132.0,180.0,330.0
20260811_184731__rp0p5__vinf25__inc0__toff59132__Om0__om150,6.053312511327308,0.5457371256582382,-0.3373984699092456,0.5008637279830598,1,Neptune,Neptune,3.904717289904592,0.5,25.0,0.0,59132.0,0.0,150.0
20260811_184731__rp0p25__vinf25__incm30__toff59132__Om270__om285,6.034533211093224,0.4607327892627324,-0.3030781928601077,0.3098167004638918,2,"Mars,Neptune",Neptune,3.0827663638796574,0.25,25.0,-30.0,59132.0,270.0,285.0
20260811_184731__rp0p25__vinf25__incm30__toff59132__Om90__om45,6.034138166276961,0.48788730745990083,-0.29721578176386,0.3915915208750352,1,Neptune,Neptune,4.049344424110238,0.25,25.0,-30.0,59132.0,90.0,45.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om270__om225,6.03413138363025,0.48788694229188617,-0.2972160145495824,0.3915901613094951,1,Neptune,Neptune,4.0493507581060815,0.25,25.0,30.0,59132.0,270.0,225.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om90__om105,6.0317015390313,0.4601927576177775,-0.3021814826208896,0.309839882773451,2,"Mars,Neptune",Neptune,3.0826767648856883,0.25,25.0,30.0,59132.0,90.0,105.0
20260811_184731__rp0p25__vinf25__incm90__toff59132__Om180__om0,6.029543189816328,0.47487231345614733,-0.2765440253411662,0.3869927299803272,2,"Uranus,Neptune",Neptune,3.01174308731507,0.25,25.0,-90.0,59132.0,180.0,0.0
20260811_184731__rp0p25__vinf25__inc90__toff59132__Om0__om180,6.029015205885923,0.4747678441996125,-0.276474249578706,0.3868169847486081,2,"Uranus,Neptune",Neptune,3.011742357877759,0.25,25.0,90.0,59132.0,0.0,180.0
20260811_184731__rp0p75__vinf25__incm30__toff59132__Om90__om30,6.017628540054067,0.5854412934949162,-0.2856111575690058,0.7082421705159044,2,"Jupiter,Neptune",Neptune,3.5797168284921965,0.75,25.0,-30.0,59132.0,90.0,30.0
20260811_184731__rp0p75__vinf25__inc30__toff59132__Om270__om210,6.017601824163108,0.5854319499533598,-0.2855696934307086,0.7082634370453409,2,"Jupiter,Neptune",Neptune,3.579752011299778,0.75,25.0,30.0,59132.0,270.0,210.0
20260811_184731__rp1__vinf25__inc30__toff59132__Om270__om195,6.008827621327116,0.5579386976645379,-0.1859312047682767,0.7300288651635142,1,Neptune,Neptune,4.433051739140954,1.0,25.0,30.0,59132.0,270.0,195.0
20260811_184731__rp1__vinf25__incm30__toff59132__Om90__om15,6.008815465195015,0.5579375554435093,-0.1859297865131551,0.730026752278378,1,Neptune,Neptune,4.433051554080426,1.0,25.0,-30.0,59132.0,90.0,15.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om105,6.005885691188023,0.4379889382985046,-0.2763734720576278,0.2938142564965868,2,"Uranus,Neptune",Neptune,2.9416956617969126,0.25,25.0,0.0,59132.0,90.0,105.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om0__om195,6.005885691188023,0.4379889382985046,-0.2763734720576278,0.2938142564965868,2,"Uranus,Neptune",Neptune,2.9416956617969126,0.25,25.0,0.0,59132.0,0.0,195.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om285,6.005845396238979,0.4379828042939257,-0.2763607022498245,0.2938184004300339,2,"Uranus,Neptune",Neptune,2.941698713098044,0.25,25.0,0.0,59132.0,270.0,285.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om15,6.005694147056457,0.4379505246061069,-0.2764204530663351,0.2936510108831856,2,"Uranus,Neptune",Neptune,2.9416957816876685,0.25,25.0,0.0,59132.0,180.0,15.0
20260811_184731__rp0p5__vinf25__inc60__toff59132__Om0__om135,5.986130853679137,0.4750259784271897,-0.2544621427510284,0.418016652336133,1,Neptune,Neptune,3.703254153597996,0.5,25.0,60.0,59132.0,0.0,135.0
20260811_184731__rp0p5__vinf25__incm60__toff59132__Om180__om315,5.986130384464057,0.4750258961911604,-0.2544618024923045,0.4180168930031092,1,Neptune,Neptune,3.7032541223330537,0.5,25.0,-60.0,59132.0,180.0,315.0
20260811_184731__rp0p5__vinf25__inc30__toff59132__Om0__om15,5.984066432865511,0.3013609493857605,0.4581043155582752,0.2095189515830227,3,"Mercury,Mars,Saturn",Mercury,13.978585520907153,0.5,25.0,30.0,59132.0,0.0,15.0
20260811_184731__rp0p5__vinf25__incm30__toff59132__Om180__om195,5.984066430493131,0.30136094927195056,0.4581043153990268,0.2095189519117416,3,"Mercury,Mars,Saturn",Mercury,13.97858546042935,0.5,25.0,-30.0,59132.0,180.0,195.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om180__om15,5.983083477717964,0.48464870097389995,-0.302557206133204,0.3744926423619264,2,"Uranus,Neptune",Neptune,2.806876430882058,0.25,25.0,30.0,59132.0,180.0,15.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om270__om165,5.9830484975548295,0.5044896985450824,2.4663430686624204,0.7121053098011455,1,Neptune,Neptune,4.313478411061997,0.25,25.0,30.0,59132.0,270.0,165.0
20260811_184731__rp0p25__vinf25__incm30__toff59132__Om90__om345,5.983048491181062,0.5044896972642141,2.466343062111221,0.7121053081251711,1,Neptune,Neptune,4.313478411061714,0.25,25.0,-30.0,59132.0,90.0,345.0
20260811_184731__rp0p25__vinf25__incm30__toff59132__Om0__om195,5.982693671433372,0.48458132625569195,-0.3024772186682484,0.3744317976465974,2,"Uranus,Neptune",Neptune,2.8068239997557693,0.25,25.0,-30.0,59132.0,0.0,195.0
20260811_184731__rp0p25__vinf25__inc90__toff59132__Om0__om150,5.972686623207727,0.4544698211608945,-0.241808627400835,0.382593295982473,1,Neptune,Neptune,3.228255624923849,0.25,25.0,90.0,59132.0,0.0,150.0
20260811_184731__rp0p25__vinf25__incm90__toff59132__Om180__om330,5.971976509763742,0.45436659548839714,-0.2414602395950432,0.3827962528745207,1,Neptune,Neptune,3.2282388153898345,0.25,25.0,-90.0,59132.0,180.0,330.0
20260811_184731__rp0p5__vinf25__incm30__toff59132__Om270__om240,5.965193431110901,0.44246253870351504,-0.2408481734270585,0.3546045961195587,2,"Jupiter,Neptune",Neptune,4.104442619883384,0.5,25.0,-30.0,59132.0,270.0,240.0
20260811_184731__rp0p5__vinf25__inc30__toff59132__Om90__om60,5.965193422116155,0.4424625404976075,-0.2408481860772794,0.354604583630665,2,"Jupiter,Neptune",Neptune,4.104442619811414,0.5,25.0,30.0,59132.0,90.0,60.0
20260811_184731__rp1__vinf25__inc30__toff59132__Om0__om285,5.946879425418446,0.51692241384017,-0.346345565025742,0.395576895172145,2,"Mars,Uranus",Mars,9.357926718312207,1.0,25.0,30.0,59132.0,0.0,285.0
20260811_184731__rp0p25__vinf25__inc90__toff59132__Om0__om195,5.9044496063661835,0.46058536206366996,-0.270887409878231,0.3580317876951801,2,"Uranus,Neptune",Neptune,2.7451071663470534,0.25,25.0,90.0,59132.0,0.0,195.0
20260811_184731__rp0p25__vinf25__incm90__toff59132__Om180__om15,5.9040598029758975,0.460526623558021,-0.270625543182867,0.3582569982020184,2,"Uranus,Neptune",Neptune,2.7450894168459268,0.25,25.0,-90.0,59132.0,180.0,15.0
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om180__om345,5.901907428815953,0.4321856030507183,-0.2204675436682678,0.3567272455303839,2,"Uranus,Neptune",Neptune,2.8954237918274743,0.25,25.0,60.0,59132.0,180.0,345.0
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om165,5.901743982030288,0.4321445029394748,-0.2209003475454921,0.3560853237433837,2,"Uranus,Neptune",Neptune,2.8954248469004193,0.25,25.0,-60.0,59132.0,0.0,165.0
