run,a_au,ecc,obliquity_deg,lon_perihelion_deg,days_per_year,years_to_equilibrium,T_overshoot_K,max_hemis_asymmetry_K,max_hemis_asymmetry_year,final_hemis_asymmetry_K,iceline_start_deg,iceline_end_deg,iceline_migration_deg,iceline_peak_rate_deg_per_yr,T_year1_degC,T_final_degC,diag_seasonal_range_K,dT_vs_baseline_K,Score,n_ejected,bh_rp_au,bh_inc_deg,bh_Omega_deg,bh_omega_deg
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om0__om225,0.7292233098388674,0.2643638209762485,25.53780844098153,293.0404019088087,227.45139469386584,9,0.0,2.4341376707059084,1,0.23051587352068736,90.0,90.0,0.0,0.0,33.19037744604248,83.9323974363443,10.526964586517899,68.98090407287734,5.51319745521436,1,0.25,0.0,0.0,225.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om0__om240,0.7421654369816182,0.2464558609261114,25.811523533862964,295.77442764056093,233.5333332552369,9,0.0,2.7784645123774645,1,0.21609291589409452,90.0,90.0,0.0,0.0,32.137118721016165,80.30460877150428,11.13928794669637,65.35311540803731,5.126177368971944,1,0.25,0.0,0.0,240.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om0__om255,0.7613888806351929,0.2236550216367942,25.83459252884904,301.5094325059433,242.66524790132897,9,0.0,3.4109462773983488,1,0.19086526290988104,90.0,90.0,0.0,0.0,30.655452896755016,75.1764804161046,11.903195709309067,60.22498705263763,5.064446270278673,1,0.25,0.0,0.0,255.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om0__om270,0.785013923172031,0.2005843250399924,25.677431095501944,310.2573262070263,254.046858979686,9,0.0,4.213899436854696,1,0.15698362167884738,90.0,90.0,0.0,0.0,28.928496629955028,69.18723267352819,12.721752724127903,54.23573931006122,6.592579946699054,2,0.25,0.0,0.0,270.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om0__om285,0.8133167581718908,0.1726646126902244,25.32099347151846,319.1261037888396,267.9090421986754,9,0.0,4.692878650403387,1,0.1177035338330441,90.0,90.0,0.0,0.0,26.918317302235685,62.23011536406507,13.280043961136766,47.278622000598105,7.610621360948162,2,0.25,0.0,0.0,285.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om0__om30,1.36563275147749,0.194085566631683,20.76464795313089,120.8780170601663,582.9062018030027,11,0.0,4.2322595872641635,1,0.016231495260612405,,,,,-6.7334942495459496,-83.14190614427248,9.020589285239211,-98.09339950773945,4.523302703448395,1,0.25,0.0,0.0,30.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om0__om300,0.8536975760273431,0.1738047927168935,24.592695113396985,327.19970107214954,288.1070348595154,9,0.0,4.912956312841086,1,0.09698250136412412,90.0,90.0,0.0,0.0,24.335359662628143,53.145031970267965,13.27889078087653,38.193538606801,4.587710992012752,1,0.25,0.0,0.0,300.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om0__om315,0.922363982686214,0.1470886688414102,21.979190776676443,84.357231496785,323.5573681744255,10,0.0,1.702341476404456,1,0.13648200757049977,67.25314872563517,90.0,22.74685127436483,14.197772443843235,19.909729043565015,37.07323616328504,15.949005115995332,22.121742799818072,4.136198629869143,0,0.25,0.0,0.0,315.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om0__om330,0.9812860840438028,0.1214935278192613,25.136537109664346,95.11108388541564,355.05141710494047,10,0.0,2.939663599938969,1,0.2804026346217192,64.15806723683289,81.4509211694784,17.292853932645514,6.286032751454115,16.155929872059147,21.709268127155024,16.04202989999881,6.757774763688056,3.913036108876484,0,0.25,0.0,0.0,330.0
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om0__om345,1.103900217039929,0.0656015222221172,23.189820199702027,120.088002618126,423.6356680613778,15,0.0,4.805197827398052,1,0.004897432814608749,54.2046324563124,24.274652194584778,-29.929980261727625,10.24345564647648,8.776981889966896,-60.18811817032087,9.131675353591199,-75.13961153378784,3.37130441745074,0,0.25,0.0,0.0,345.0
