run,Score,Earth_s,Earth_da_AU,Earth_de,n_ejected,ejected_bodies,top_impact_body,top_impact_raw_r,bh_rp_au,bh_vinf_kms,bh_inc_deg,bh_tperi_offset_days,bh_Omega_deg,bh_omega_deg
20260724_230314__rp1p5__vinf25__incm90__toff56210__Om0__om0,1.8793280032476036,0.03265209921354446,-0.0032197367619716,0.0231688580123476,0,,Uranus,1.8403993563182348,1.5,25.0,-90.0,56210.0,0.0,0.0
20260724_230314__rp1p5__vinf25__inc60__toff56210__Om270__om0,1.877557992438923,0.04597224456043725,0.0185810272030918,0.0374310523131015,0,,Neptune,1.910268749346283,1.5,25.0,60.0,56210.0,270.0,0.0
20260724_230314__rp1p5__vinf25__incm60__toff56210__Om90__om180,1.8775579899923125,0.04597224407120431,0.0185810268810119,0.037431051895462,0,,Neptune,1.910268749346318,1.5,25.0,-60.0,56210.0,90.0,180.0
20260724_230314__rp1__vinf25__incm90__toff56210__Om0__om270,1.8524811066695195,0.0823504936398201,0.0173331668611543,0.0698688779841483,0,,Neptune,1.2873614412519532,1.0,25.0,-90.0,56210.0,0.0,270.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om180__om90,1.852481106297894,0.08235049356634043,0.0173331675158813,0.06986887790395,0,,Neptune,1.2873614412519614,1.0,25.0,90.0,56210.0,180.0,90.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om180__om270,1.8441335319552215,0.13224869060130875,-0.0148513142338365,0.1059829397635397,0,,Mars,1.0295123877231889,1.0,25.0,60.0,56210.0,180.0,270.0
20260724_230314__rp1__vinf25__incm60__toff56210__Om0__om90,1.8441335302383643,0.1322486902581086,-0.0148513135604562,0.1059829400409643,0,,Mars,1.0295123877204557,1.0,25.0,-60.0,56210.0,0.0,90.0
20260724_230314__rp1__vinf25__incm90__toff56210__Om0__om90,1.8301237373223622,0.06601132732247829,-0.0131106351098542,0.042600849380327,0,,Neptune,0.8604940546392836,1.0,25.0,-90.0,56210.0,0.0,90.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om180__om270,1.8301237341638283,0.06601132668876383,-0.0131106347526713,0.0426008491548494,0,,Neptune,0.860494054639226,1.0,25.0,90.0,56210.0,180.0,270.0
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om0__om270,1.810888166927934,0.0559909979793209,0.0093710409136927,0.0461773600748708,0,,Jupiter,1.2029720418263234,1.25,25.0,-90.0,56210.0,0.0,270.0
20260724_230314__rp1p25__vinf25__inc90__toff56210__Om180__om90,1.8108881665066288,0.05599099789465728,0.0093710409759647,0.0461773599996489,0,,Jupiter,1.202972041825831,1.25,25.0,90.0,56210.0,180.0,90.0
20260724_230314__rp1p5__vinf25__inc60__toff56210__Om90__om180,1.7925554013365197,0.0563850518948597,0.0165581042805008,0.0464468218677341,0,,Neptune,1.999786083707288,1.5,25.0,60.0,56210.0,90.0,180.0
20260724_230314__rp1p5__vinf25__incm60__toff56210__Om270__om0,1.7925554013161458,0.05638505189069449,0.0165581043100596,0.0464468218638705,0,,Neptune,1.9997860837072694,1.5,25.0,-60.0,56210.0,270.0,0.0
20260724_230314__rp1p5__vinf25__incm90__toff56210__Om0__om180,1.7573137750122525,0.05143235049215854,-0.0083414818035395,0.0342583712667474,0,,Uranus,1.4615264717271796,1.5,25.0,-90.0,56210.0,0.0,180.0
20260724_230314__rp1p5__vinf25__inc90__toff56210__Om180__om0,1.757313773351913,0.05143235016009343,-0.0083414816177944,0.0342583711573069,0,,Uranus,1.4615264717272272,1.5,25.0,90.0,56210.0,180.0,0.0
20260724_230314__rp0p5__vinf25__incm60__toff56210__Om0__om270,1.7569049883247934,0.08850594295208945,0.0819999403143972,0.0344022072554022,0,,Jupiter,1.1357064549303981,0.5,25.0,-60.0,56210.0,0.0,270.0
20260724_230314__rp0p5__vinf25__inc60__toff56210__Om180__om90,1.756904986674532,0.08850594262482465,0.0819999399583967,0.0344022070822382,0,,Jupiter,1.1357064549303655,0.5,25.0,60.0,56210.0,180.0,90.0
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om90__om270,1.7372113352970793,0.06272517282580803,0.0560941978288948,0.0476840431246884,0,,Neptune,1.014023342832098,1.25,25.0,-60.0,56210.0,90.0,270.0
20260724_230314__rp1p25__vinf25__inc60__toff56210__Om270__om90,1.7372113352352487,0.06272517281327941,0.0560941978133818,0.0476840430226077,0,,Neptune,1.014023342832298,1.25,25.0,60.0,56210.0,270.0,90.0
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om90__om270,1.7361861623080546,0.062299055513785055,-0.0106900702725588,0.0416146467277334,0,,Neptune,1.1689642550389359,1.25,25.0,-90.0,56210.0,90.0,270.0
20260724_230314__rp1p25__vinf25__inc90__toff56210__Om270__om90,1.7361861622414998,0.062299055500649625,-0.0106900705134205,0.0416146464803204,0,,Neptune,1.168964255038956,1.25,25.0,90.0,56210.0,270.0,90.0
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om270__om90,1.7176106221852498,0.08030450276779184,0.0727904538129712,0.0195194077914681,0,,Uranus,1.0018095216728131,1.25,25.0,-60.0,56210.0,270.0,90.0
20260724_230314__rp1p25__vinf25__inc60__toff56210__Om90__om270,1.7176106187280424,0.08030450207635743,0.0727904531285389,0.0195194084285805,0,,Uranus,1.001809521672826,1.25,25.0,60.0,56210.0,90.0,270.0
20260724_230314__rp1p5__vinf25__incm60__toff56210__Om90__om90,1.7135371662013252,0.09533283352204924,-0.0452850894756662,0.037972757499408,0,,Uranus,0.9939023887529113,1.5,25.0,-60.0,56210.0,90.0,90.0
20260724_230314__rp1p5__vinf25__inc60__toff56210__Om270__om270,1.7135371519064644,0.0953328306630327,-0.045285088133104,0.0379727560634376,0,,Uranus,0.9939023887529166,1.5,25.0,60.0,56210.0,270.0,270.0
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om270__om90,1.629399877221291,0.06782029682382458,0.0598686874199209,0.0085992122012881,0,,Neptune,0.7165359010463503,0.75,25.0,-90.0,56210.0,270.0,90.0
20260724_230314__rp0p75__vinf25__inc90__toff56210__Om90__om270,1.6293998738744713,0.06782029615443952,0.0598686867769263,0.00859921261299,0,,Neptune,0.7165359010463206,0.75,25.0,90.0,56210.0,90.0,270.0
20260724_230314__rp0p75__vinf25__inc90__toff56210__Om270__om270,1.5608510230089394,0.05025713415281083,-0.0114247298370674,0.0302020002928522,0,,Jupiter,0.6459140206990411,0.75,25.0,90.0,56210.0,270.0,270.0
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om90__om90,1.5608510226989487,0.050257134089584106,-0.0114247298727931,0.0302020002022915,0,,Jupiter,0.6459140206992107,0.75,25.0,-90.0,56210.0,90.0,90.0
20260724_230314__rp0p75__vinf25__incm60__toff56210__Om0__om270,1.554796068097265,0.062010072990190186,0.0543361435062127,0.012432328709706,0,,Jupiter,1.3417983053958638,0.75,25.0,-60.0,56210.0,0.0,270.0
20260724_230314__rp0p75__vinf25__inc60__toff56210__Om180__om90,1.5547960651704646,0.06201007240333731,0.0543361429307892,0.0124323283918356,0,,Jupiter,1.3417983053955684,0.75,25.0,60.0,56210.0,180.0,90.0
20260724_230314__rp1p25__vinf25__inc90__toff56210__Om0__om90,1.507024699662149,0.08624629130557779,0.0416647037875878,0.0732904326405208,0,,Neptune,1.1650784441331608,1.25,25.0,90.0,56210.0,0.0,90.0
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om180__om270,1.5070246974352828,0.08624629086047814,0.0416647042748546,0.073290432228952,0,,Neptune,1.1650784441331592,1.25,25.0,-90.0,56210.0,180.0,270.0
20260724_230314__rp1p5__vinf25__incm90__toff56210__Om90__om270,1.4964361084922466,0.03854727605871695,-0.0034982925073056,0.0278685608099083,0,,Neptune,1.0415571077102512,1.5,25.0,-90.0,56210.0,90.0,270.0
20260724_230314__rp1p5__vinf25__inc90__toff56210__Om270__om90,1.4964360981285028,0.038547273985908515,-0.0034982916580744,0.0278685598772683,0,,Neptune,1.04155710771031,1.5,25.0,90.0,56210.0,270.0,90.0
20260724_230314__rp1p5__vinf25__incm60__toff56210__Om270__om90,1.4928859622660509,0.053226443597492776,0.0459279155764017,0.0103162580892582,0,,Uranus,0.9279835434997934,1.5,25.0,-60.0,56210.0,270.0,90.0
20260724_230314__rp1p5__vinf25__inc60__toff56210__Om90__om270,1.492885959426041,0.05322644302950633,0.0459279150335204,0.010316257655619,0,,Uranus,0.9279835434998023,1.5,25.0,60.0,56210.0,90.0,270.0
20260724_230314__rp1p25__vinf25__inc60__toff56210__Om180__om90,1.4911540369937193,0.04128603211085216,0.0214539400206031,-0.012590313479248,1,Jupiter,Jupiter,3.2402027190213327,1.25,25.0,60.0,56210.0,180.0,90.0
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om0__om270,1.491154036181539,0.041286031948360426,0.0214539399466099,-0.0125903134130489,1,Jupiter,Jupiter,3.2402027190240075,1.25,25.0,-60.0,56210.0,0.0,270.0
20260724_230314__rp1p5__vinf25__incm60__toff56210__Om0__om270,1.4676731058932744,0.029427738623564407,0.0133855137097523,-0.0104742116739779,1,Jupiter,Jupiter,4.201184386720253,1.5,25.0,-60.0,56210.0,0.0,270.0
20260724_230314__rp1p5__vinf25__inc60__toff56210__Om180__om90,1.4676731046471096,0.02942773837409444,0.0133855134529837,-0.010474211717072,1,Jupiter,Jupiter,4.201184386720332,1.5,25.0,60.0,56210.0,180.0,90.0
20260724_230314__rp1__vinf25__incm60__toff56210__Om0__om270,1.4332304140385417,0.04717669857250048,0.0338716186459621,-0.0058030939397209,0,,Jupiter,1.8705905258467195,1.0,25.0,-60.0,56210.0,0.0,270.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om180__om90,1.4332304139599092,0.04717669855704863,0.0338716189161195,-0.0058030936730843,0,,Jupiter,1.870590525847192,1.0,25.0,60.0,56210.0,180.0,90.0
20260724_230314__rp1p5__vinf25__inc60__toff56210__Om270__om90,1.431145445237927,0.04736107028277631,0.0347745104468283,0.0387128841342506,0,,Jupiter,0.9604240933986787,1.5,25.0,60.0,56210.0,270.0,90.0
20260724_230314__rp1p5__vinf25__incm60__toff56210__Om90__om270,1.4311454440981728,0.04736107005478891,0.0347745102616422,0.0387128839380281,0,,Jupiter,0.9604240933986842,1.5,25.0,-60.0,56210.0,90.0,270.0
20260724_230314__rp1p25__vinf25__inc90__toff56210__Om180__om270,1.4185361512608288,0.023363074554653317,-0.0017715245168277,0.0168889311185721,0,,Neptune,0.8661163516682184,1.25,25.0,90.0,56210.0,180.0,270.0
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om0__om90,1.418536141370099,0.023363072576575876,-0.0017715235158189,0.0168889304762879,0,,Neptune,0.866116351668217,1.25,25.0,-90.0,56210.0,0.0,90.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om90__om270,1.3675278183861526,0.050070230216487065,0.0427762138870994,0.0011557940994398,0,,Neptune,0.6838476987512212,1.0,25.0,90.0,56210.0,90.0,270.0
20260724_230314__rp1__vinf25__incm90__toff56210__Om270__om90,1.3675278163844404,0.05007022981570448,0.0427762135119645,0.0011557938708992,0,,Neptune,0.6838476987514075,1.0,25.0,-90.0,56210.0,270.0,90.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om270__om270,1.2293238758003961,0.03667757353806936,-0.0202399999543256,0.0096795606709183,0,,Jupiter,0.5433065823502361,1.0,25.0,90.0,56210.0,270.0,270.0
20260724_230314__rp1__vinf25__incm90__toff56210__Om90__om90,1.2293238751752598,0.036677573413262235,-0.0202399993800478,0.0096795611439021,0,,Jupiter,0.5433065823502161,1.0,25.0,-90.0,56210.0,90.0,90.0
20260724_230314__rp1p25__vinf25__inc90__toff56210__Om90__om270,1.1904864321118425,0.03922290507939937,0.0300999383010948,-0.0026417411009568,0,,Neptune,0.6576956541919763,1.25,25.0,90.0,56210.0,90.0,270.0
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om270__om90,1.1904864320948672,0.03922290507591296,0.030099938299206,-0.0026417410998199,0,,Neptune,0.6576956541919637,1.25,25.0,-90.0,56210.0,270.0,90.0
20260724_230314__rp1p5__vinf25__inc90__toff56210__Om0__om90,1.170454157599983,0.044909192780840546,0.0385643353521073,0.0263712638124136,0,,Neptune,1.0103715919284286,1.5,25.0,90.0,56210.0,0.0,90.0
20260724_230314__rp1p5__vinf25__incm90__toff56210__Om180__om270,1.1704541503370494,0.04490919132888385,0.03856433404273,0.0263712651547381,0,,Neptune,1.0103715919283636,1.5,25.0,-90.0,56210.0,180.0,270.0
20260724_230314__rp1p5__vinf25__inc90__toff56210__Om180__om270,1.168608450052088,0.005599718513705498,0.0015461728908664,0.0043691260779164,0,,Neptune,0.8778161131257217,1.5,25.0,90.0,56210.0,180.0,270.0
20260724_230314__rp1p5__vinf25__incm90__toff56210__Om0__om90,1.1686084472628953,0.005599717955858409,0.0015461723799033,0.0043691256403082,0,,Neptune,0.877816113125719,1.5,25.0,-90.0,56210.0,0.0,90.0
20260724_230314__rp1p25__vinf25__inc90__toff56210__Om270__om270,1.0702701848753826,0.02674669465502285,-0.0196988005450491,0.0018566645259871,0,,Neptune,0.4868753138228906,1.25,25.0,90.0,56210.0,270.0,270.0
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om90__om90,1.0702701847372984,0.026746694627387633,-0.0196988005352841,0.0018566645128468,0,,Neptune,0.4868753138228948,1.25,25.0,-90.0,56210.0,90.0,90.0
20260724_230314__rp1p25__vinf25__inc60__toff56210__Om180__om270,1.059058953357777,0.055535622274807045,0.0100125294352276,0.0457690304077724,0,,Neptune,0.5451156097956918,1.25,25.0,60.0,56210.0,180.0,270.0
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om0__om90,1.0590589531990955,0.055535622242799995,0.0100125294030323,0.045769030380124,0,,Neptune,0.5451156097955815,1.25,25.0,-60.0,56210.0,0.0,90.0
20260724_230314__rp1p5__vinf25__inc90__toff56210__Om90__om270,1.0397884152261216,0.028600538271728416,0.0186069936376146,-0.004761486324857,0,,Neptune,0.6408003162221125,1.5,25.0,90.0,56210.0,90.0,270.0
20260724_230314__rp1p5__vinf25__incm90__toff56210__Om270__om90,1.0397884149252676,0.028600538211479256,0.0186069943630547,-0.0047614855799415,0,,Neptune,0.6408003162220712,1.5,25.0,-90.0,56210.0,270.0,90.0
20260724_230314__rp1p5__vinf25__inc90__toff56210__Om270__om270,0.92331559317382,0.016780352756083274,-0.0134031448302797,-0.0007082745816691,0,,Neptune,0.49906607626345806,1.5,25.0,90.0,56210.0,270.0,270.0
20260724_230314__rp1p5__vinf25__incm90__toff56210__Om90__om90,0.923315593140411,0.01678035274929797,-0.0134031448247778,-0.0007082745837605,0,,Neptune,0.4990660762633858,1.5,25.0,-90.0,56210.0,90.0,90.0
20260724_230314__rp1p5__vinf25__inc60__toff56210__Om180__om270,0.6392625528957024,0.01774703198334792,0.0126918634228293,0.014039016398863,0,,Neptune,0.44282487265559534,1.5,25.0,60.0,56210.0,180.0,270.0
20260724_230314__rp1p5__vinf25__incm60__toff56210__Om0__om90,0.6392625515473143,0.017747031713657484,0.012691863213568,0.0140390161812511,0,,Neptune,0.44282487265560994,1.5,25.0,-60.0,56210.0,0.0,90.0
