run,a_au,ecc,obliquity_deg,lon_perihelion_deg,days_per_year,T_global_K,T_equator_K,T_pole_K,T_max_anywhere_K,T_min_anywhere_K,equator_seasonal_range_K,pressure_mean_Pa,pressure_min_Pa,pressure_max_Pa,pressure_swing_frac,peak_cap_kg_m2,frac_year_equator_above_273K,frac_year_liquid_water_possible,spinup_years,S_mean_Wm2,collapsed_fraction,min_airborne_fraction,atmosphere_collapsed,permanently_collapsed
20260724_230314__rp1__vinf25__inc90__toff56210__Om0__om270,1.8010310596711905,0.1142495118392731,21.76287164129509,187.35633694956823,882.829213968754,187.64542209226974,202.94786210940072,137.99740590905702,218.37264358874114,136.94947406590865,23.763646973308248,134.6661825165481,111.74298513885863,178.95406156704308,0.37557726178237427,7554.092381567831,0.0,0.0,77,105.58659928862835,0.0,0.1505970150119389,False,False
20260724_230314__rp1__vinf25__inc90__toff56210__Om0__om90,1.2646230960100266,0.4005238743032913,28.335069009320783,275.79353063474827,519.4413948157497,221.11411295951723,237.91900550776333,194.66896775776758,354.3694135589748,145.35612304720559,107.0732241055874,601.8759726008625,428.4559492665497,731.9194834637591,0.4146132751666739,960.7183448404287,0.2222222222222222,0.18333333333333332,2,232.19064149675782,0.0,0.5774338938902286,False,False
20260724_230314__rp1__vinf25__inc90__toff56210__Om180__om0,1.3959769459532656,0.1488733631631665,24.416772222718585,306.8385716354922,602.4378661005752,212.75671433074473,229.808720788431,167.78097015186643,261.38488235299343,146.99509590035385,36.786167524149946,629.050464387676,546.9223045296326,693.7817547560786,0.21167960849313372,852.0248239879462,0.0,0.0,3,176.56656584663924,0.0,0.7370920546221464,False,False
20260724_230314__rp1__vinf25__inc90__toff56210__Om180__om180,1.834217295776175,0.3177451623148388,22.860285032249653,214.76152230670297,907.3421136264524,184.78527512266723,199.76946671909764,139.35407786683157,249.22523285715317,135.85153976145602,69.26608582449234,179.18255143354497,92.60953947937129,292.3517967026721,0.6832256872580225,6197.510912309682,0.0,0.0,85,106.66146343745825,0.0,0.12481070010696937,False,False
20260724_230314__rp1__vinf25__inc90__toff56210__Om180__om270,1.3258145485982882,0.2887839789422861,22.110349669359252,298.4798878046478,557.5952466762399,218.26929116372824,235.3000899044768,174.6602927044829,290.57832543605275,146.87516066387508,72.96715057894228,639.6907833917655,537.338154767599,721.3964261729374,0.2551416457408604,915.6199021642544,0.12222222222222222,0.12222222222222222,3,202.18165314985373,0.0,0.7241754107380041,False,False
20260724_230314__rp1__vinf25__inc90__toff56210__Om180__om90,1.5369243710138174,0.2104368102540625,29.53099345766085,272.5892822866882,695.942947586844,201.33145069350576,217.4298367948382,167.43798627869768,269.93213649368573,144.65598661048597,47.51048121305772,555.3386534970309,385.3758081291964,676.5557117481387,0.43038570004319143,1012.692713249744,0.0,0.0,3,147.3427026569507,0.0,0.5193744044867876,False,False
20260724_230314__rp1__vinf25__inc90__toff56210__Om270__om0,1.7561769154719296,0.1040691561866792,27.398331161263336,165.7629457536839,850.0555135232615,188.42415454182736,204.47405401780264,145.97130764190115,224.52631739954006,144.96092255584247,22.3544208922428,471.7611133532775,403.6298725570933,550.3560480986333,0.2666022769231823,1929.5622459023516,0.0,0.0,200,110.92417895423128,0.0,0.5439755694839532,False,False
20260724_230314__rp1__vinf25__inc90__toff56210__Om270__om180,1.3582332123222476,0.3222374533538121,20.380918148989537,262.4490626021611,578.1711420513145,215.76417003241403,232.43600411181382,168.25566474901504,294.034734155719,146.6219111524105,80.89752455109317,637.5602972957787,517.5996950420166,721.8691350343908,0.2829729518531673,986.0401524323964,0.1388888888888889,0.13333333333333333,3,194.83004542531455,0.0,0.6975737129946316,False,False
20260724_230314__rp1__vinf25__inc90__toff56210__Om270__om270,1.6185847860331792,0.1312080341963639,24.19064494280164,181.7258264192791,752.1389391105597,197.2615161416769,213.58555659767737,150.3379304708036,232.193292595443,146.812701006521,28.691166495048805,571.5483884708898,532.407543377331,643.5981343073599,0.17276400443530227,892.1412693407624,0.0,0.0,3,131.00808171589816,0.0,0.7175303819101495,False,False
20260724_230314__rp1__vinf25__inc90__toff56210__Om270__om90,2.374627489128173,0.4957526196316633,27.48154819382423,156.74993097135254,1336.5589819169654,158.70142624944083,173.35631185887036,124.05575225709345,254.05144281608125,76.19045174966229,104.88472147627283,112.18015825861234,0.0,330.9325920128644,1.0,9647.116672246548,0.0,0.0,191,69.47930099670177,0.2388888888888889,-0.09383882968063384,True,False
20260724_230314__rp1__vinf25__inc90__toff56210__Om90__om0,1.7378394329285871,0.3592611580478907,20.08869268283081,232.08896631721808,836.7762853019572,190.26044374703375,205.24625200378148,140.10724414522522,265.0343521391538,135.72896631882884,81.66797318650953,203.5799773910067,90.67090957539854,310.3165252317144,0.7078115336987154,6424.382550880034,0.0,0.0,78,120.72212168827177,0.0,0.12219799134150744,False,False
20260724_230314__rp1__vinf25__inc90__toff56210__Om90__om180,1.7511348162655418,0.1249381369649073,24.637789034020862,170.10611197368672,846.3972946452769,189.43822077864994,205.2766455461011,143.3628864851706,223.92729889137897,142.27769400738748,26.231158624436823,317.82053364743217,266.79076531068813,385.31025278136576,0.3075949487851506,5653.0622670928,0.0,0.0,105,111.83436334939697,0.0,0.3595562874807118,False,False
20260724_230314__rp1__vinf25__inc90__toff56210__Om90__om270,1.6555630834595676,0.0825344474481005,23.8323882317598,202.17166739741992,778.0607239395827,195.108224473348,211.36959939665917,146.2067049651372,227.41842562923426,145.64337787075618,19.257259772043568,487.2877486823684,447.3630895121393,541.5709385731672,0.17395292537156737,2221.5762980187665,0.0,0.0,66,124.56353378727174,0.0,0.6029152149759289,False,False
20260724_230314__rp1__vinf25__inc90__toff56210__Om90__om90,1.3839995092304125,0.2350755994241307,31.51654388927676,261.5879258067671,594.7011749228516,211.7152600789252,228.39033232687328,179.6118951598317,300.71846610155376,145.2942373630101,56.785494085914316,589.9565243797816,424.4789373310005,708.9547455796468,0.40126088445329,926.2664870759847,0.0,0.0,3,182.7554063669514,0.0,0.5720740395296503,False,False
20260724_230314__rp1__vinf25__incm30__toff56210__Om0__om0,1.7250986413395173,0.2242282784323342,27.37995976972609,230.47710368938792,827.5910627597646,189.94288204312033,205.70848124085893,150.60542901068055,246.99167123668795,144.17627545228882,49.81100375413632,505.4228730806292,358.17377506525423,644.2898757067313,0.44407977127939813,1095.4000546719647,0.0,0.0,4,117.3200101209606,0.0,0.482713982567728,False,False
20260724_230314__rp1__vinf25__incm30__toff56210__Om0__om180,1.313048290807448,0.1733622856820713,27.66297902403298,299.7939700894764,549.561044640759,218.54563046796778,236.03488160238868,178.22820062780494,286.9055838585902,146.8228934508358,44.37944601119545,631.6179228822149,533.209327835114,709.7519677282648,0.2487385000963349,815.4132477256493,0.0,0.0,2,200.38401135274358,0.0,0.7186109539556793,False,False
20260724_230314__rp1__vinf25__incm30__toff56210__Om0__om270,1.8316713350460905,0.1121687091174995,28.65751283766745,189.04522494889525,905.4536332385724,184.06445432413807,199.9084764303955,144.47823348764635,220.23055431798713,143.69928819457937,23.853064443249146,377.1554749594911,332.86887264008675,466.8353544936641,0.2869673013494859,3369.791889836862,0.0,0.0,106,102.05927440004281,0.0,0.44861034048529214,False,False
20260724_230314__rp1__vinf25__incm30__toff56210__Om0__om90,1.1962398127329517,0.5073044735539706,35.37059000605261,332.940197072114,477.8837586121228,223.8190195980082,241.6908717376127,200.46790280147093,390.5072194708656,146.0341288580262,154.0576430198291,598.0446023821976,474.2994492473345,742.0,0.36078241341329587,815.3626841890964,0.21666666666666667,0.21666666666666667,2,275.9127855046775,0.0,0.6392175865867042,False,False
20260724_230314__rp1__vinf25__incm30__toff56210__Om180__om0,1.2855805834427516,0.187891563914936,24.703186233679588,295.08689811928707,532.4071130622674,221.604743806079,239.1738647045503,176.90680198676364,284.5126921775927,147.17941540779924,47.59342406801586,648.708713130306,561.9541964485634,713.3859969584648,0.21227189930210844,811.9649992398979,0.0,0.0,2,209.60619528581026,0.0,0.7573506690681447,False,False
20260724_230314__rp1__vinf25__incm30__toff56210__Om180__om180,1.2736288390866095,0.1586996596414736,23.723895092485275,313.1227920147985,524.9998977803558,222.9637449502551,240.7166373887004,174.9786429292015,275.90927971938873,147.53890858467054,40.81006087616339,658.2953677039023,592.3556718383071,716.274025666316,0.17300411488847933,760.1151686782194,0.0,0.0,2,212.44738667903397,0.0,0.7983230078683384,False,False
20260724_230314__rp1__vinf25__incm30__toff56210__Om180__om90,1.9527820434418428,0.1316309048196678,25.14453186934196,152.4175574999919,996.7254596847064,179.3001330449684,194.27190469670637,136.50956904162203,215.58920772415826,132.33590734604275,26.704144837498774,110.24558633389935,49.702406561561396,167.81549821762906,0.7038270774186448,8151.072656824845,0.0,0.0,86,90.00901495850691,0.0,0.0669843754198941,False,False
20260724_230314__rp1__vinf25__incm30__toff56210__Om270__om0,1.9050634700771256,0.1370576085485094,25.936383418165224,166.83409854909672,960.4152921909756,181.23842663492485,196.52182447796167,139.05328217267171,217.07467869711985,136.52156223131206,27.729009219723928,163.36381482064468,103.89319496425016,234.32370409396768,0.5566253300494632,7157.993076171231,0.0,0.0,86,94.6448742956277,0.0,0.14001778297068757,False,False
20260724_230314__rp1__vinf25__incm30__toff56210__Om270__om180,1.370878338663792,0.37557909292421,26.64257741018749,284.3245858365975,586.2640496483243,213.02229629656583,229.33312179352907,183.16405200621384,321.6041483445508,145.05804789964932,95.83643878502869,586.0827882825846,409.6068919835812,723.8276806459768,0.43410993674899345,1024.397669317665,0.16111111111111112,0.15555555555555556,3,195.35242396353314,0.0,0.5520308517298937,False,False
20260724_230314__rp1__vinf25__incm30__toff56210__Om270__om270,1.2569606680769458,0.2219768849668744,29.016843943339484,295.4177946331312,514.7275629370957,222.787980408438,240.5378613301271,185.93770413524615,306.17426498886164,146.6496411107461,57.59417225048521,632.551401672726,519.7284249662781,721.8619482733045,0.28001686997150943,812.3475614138406,0.0,0.0,2,220.86505710873922,0.0,0.7004426212483532,False,False
20260724_230314__rp1__vinf25__incm30__toff56210__Om270__om90,1.6833666330263763,0.1483920702151338,26.37854218547546,215.7494968390441,797.7429303293486,192.8295604080251,208.88669087841959,150.5041431211737,236.45182210923963,145.70523032980736,33.64914121212948,536.4672258871616,451.53209737516664,631.0811202085208,0.28451021126099907,993.9057455517033,0.0,0.0,3,121.4159560642141,0.0,0.6085338239557502,False,False
20260724_230314__rp1__vinf25__incm30__toff56210__Om90__om0,1.969119244479332,0.3213383236266804,23.320304053565344,160.52851684231788,1009.25966551278,178.1844309500351,192.8152832006063,135.84543987925045,239.21869256896161,128.90018765485033,67.13144156421862,114.65973143046178,26.181734724534323,228.27027685951586,0.885303793885319,7779.6905530067015,0.0,0.0,45,92.66600116378989,0.0,0.0352853567716096,False,False
20260724_230314__rp1__vinf25__incm30__toff56210__Om90__om180,1.8938373614503068,0.1268362961758328,27.521165847833533,162.97525201353983,951.9385453300256,181.36695050374593,196.81526767364693,141.07244505589966,218.6645071291647,138.8726174234774,26.07299728697722,224.82526158568888,154.16324357957126,303.2923662203269,0.4917008776027707,5958.976243140798,0.0,0.0,84,95.63888909975911,0.0,0.20776717463554073,False,False
20260724_230314__rp1__vinf25__incm30__toff56210__Om90__om270,1.0651823732561845,0.3426741565257934,28.83719812584567,332.96848960284115,401.5418808758216,241.01145346020496,260.4298635835244,199.7386617121791,345.6418591051446,147.6866837216227,99.48997554206917,671.0535317396641,605.2796702941863,741.6301755673741,0.183852423708184,638.6930264191737,0.3055555555555556,0.3055555555555556,2,319.2085556760414,0.0,0.8157407955447256,False,False
20260724_230314__rp1__vinf25__incm30__toff56210__Om90__om90,1.3697021403062188,0.1170686436272501,25.210173274792176,281.25407336875963,585.5096994674283,214.72900091856212,231.941502443369,169.3336490574776,264.2310222864508,147.06415418846353,28.80516873709853,634.040062775669,552.5109550275328,692.3402442767003,0.2019661436773037,824.2929978225433,0.0,0.0,3,182.61752989510032,0.0,0.7446239286085347,False,False
20260724_230314__rp1__vinf25__incm60__toff56210__Om0__om0,1.8258716488453477,0.2774688518554106,24.81629404752704,221.298793698468,901.1565840652067,184.94307258334658,200.14939135412624,141.5673920514235,244.93244909244032,138.27798418283496,59.98628244747874,250.26840515297906,139.6954444709354,376.41209784387996,0.6288763159549796,4780.703684758209,0.0,0.0,89,106.23171593770677,0.0,0.18826879308751399,False,False
20260724_230314__rp1__vinf25__incm60__toff56210__Om0__om180,1.350282845848041,0.1635904772674387,26.728617712489104,305.989449905297,573.1021238217993,215.74543484447986,233.05402572926505,174.23371329281684,277.3542976661221,146.85868223618374,41.40860620838383,628.2199369804848,536.0333266260076,704.3856409541178,0.23900588617915386,828.7914194854633,0.0,0.0,3,189.16425293964386,0.0,0.7224168822452932,False,False
20260724_230314__rp1__vinf25__incm60__toff56210__Om0__om270,1.6921444941723425,0.1196395389590368,29.827024015905977,237.8953531889113,803.9907647265838,191.63675649171842,207.6354698642846,155.4365016214427,238.40496162667174,144.81856386104636,28.850046489822617,514.0354215405144,395.0123993375724,619.5268238923126,0.36239661608867757,1001.2049340840331,0.0,0.0,4,119.68889721870725,0.0,0.5323617241746259,False,False
20260724_230314__rp1__vinf25__incm60__toff56210__Om0__om90,1.2455249741767902,0.40449018568599,23.18191720533871,308.7012896421743,507.71915948360567,223.9055316703045,241.2293199067663,186.55376148814918,329.8609173404694,146.8023093450487,111.27599870524543,637.9569716842954,531.5912144296492,738.5379648299901,0.2802113909580526,905.0143934168448,0.2222222222222222,0.2222222222222222,2,239.82223042379397,0.0,0.7164302081262118,False,False
20260724_230314__rp1__vinf25__incm60__toff56210__Om180__om0,1.2986964032379953,0.1807347269363409,23.007161600640018,303.1249232337591,540.5754878952096,220.90569723522364,238.39859902013302,173.36727792470646,274.55458597763067,147.38707984897195,45.57959147406302,654.1031340025354,579.3383978762151,712.8310220606254,0.18727106432393292,808.3102923294391,0.0,0.0,2,205.11358100306413,0.0,0.7807795119625542,False,False
20260724_230314__rp1__vinf25__incm60__toff56210__Om180__om180,1.562683433691558,0.1683181613686444,21.55609041019413,244.9038023461104,713.5122020325166,201.35959315130282,217.64981005599907,150.34854018144415,247.55227733206343,146.4924616249843,38.365829709567564,597.9370755435712,507.7666562709054,666.9733116846597,0.23870018878510402,996.5161037522736,0.0,0.0,4,141.35036840278306,0.0,0.6843216391791178,False,False
20260724_230314__rp1__vinf25__incm60__toff56210__Om180__om270,1.3809972322704474,0.3112810149696278,37.37662975357571,238.0784003282048,592.7671182425687,210.06509025393956,226.18571485442334,184.85386547623773,327.4379382293591,143.85858991714326,80.26070389811352,563.1616150255281,341.1331556429613,724.51714250783,0.5291579237695199,945.1499959628978,0.05,0.022222222222222223,3,187.73428951006824,0.0,0.45974818819806107,False,False
20260724_230314__rp1__vinf25__incm60__toff56210__Om180__om90,1.907158147087456,0.1330220816470358,23.187064313765823,162.35969485899247,961.9997376135162,181.93660098490864,196.93377615315865,135.9516994268239,215.86777402787786,132.72686022118603,26.86712331367403,98.33773984967476,53.35081635239892,148.68909291991048,0.6411921324912805,8429.546566155263,0.0,0.0,76,94.38468130713856,0.0,0.07190136974716832,False,False
20260724_230314__rp1__vinf25__incm60__toff56210__Om270__om0,1.8406858527862624,0.1330715758795633,25.08232574147057,169.46187166927416,912.1460965671592,184.62374513420647,200.10922291274477,140.45607806290923,219.53589027307441,138.6800316014746,27.2867321152641,202.65115509729068,149.3343454946255,270.6251367870124,0.44818745491423173,6825.2700099051035,0.0,0.0,89,101.32543836506272,0.0,0.20125922573399668,False,False
