run,a_au,ecc,obliquity_deg,lon_perihelion_deg,days_per_year,T_global_K,T_equator_K,T_pole_K,T_max_anywhere_K,T_min_anywhere_K,equator_seasonal_range_K,pressure_mean_Pa,pressure_min_Pa,pressure_max_Pa,pressure_swing_frac,peak_cap_kg_m2,frac_year_equator_above_273K,frac_year_above_triple_point,frac_year_liquid_water_possible,frac_year_liquid_water_best_lat,best_water_lat_deg,spinup_years,S_mean_Wm2,collapsed_fraction,min_airborne_fraction,atmosphere_collapsed,permanently_collapsed
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om270__om270,3.02195082038649,0.4366330180362208,37.56745803813844,19.02140797262817,1918.783524548449,136.23488166205757,152.34994960868264,114.85472460152738,214.115026076454,76.19045174966229,78.70198215837853,55.00004518063452,0.0,241.21478508736448,1.0,4058.7275734939612,0.0,0.0,0.0,0.0,-81.4509211694784,49,41.41472028215252,0.37777777777777777,-0.23655239195747857,True,False
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om270__om285,2.844136722430721,0.412048691036087,35.76165339370903,28.15844200935648,1751.9455209105863,141.57085783590574,157.48363941114357,117.29050849119031,218.1174066138651,76.19045174966229,75.34591088532453,64.21941581477397,0.0,249.5616505116311,1.0,4976.163862109172,0.0,0.0,0.0,0.0,-81.4509211694784,59,46.1638134291284,0.3277777777777778,-0.23194822067723275,True,False
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om270__om30,1.673935684266206,0.2207432687873773,18.051231661452015,134.97009102522236,791.048376759317,195.10726016109777,210.6694532785121,138.91456369757503,243.5590414015587,136.35635372835796,47.96160037100437,159.75242559269984,100.99991841081705,210.99457136644097,0.5213150852331301,10171.482276408802,0.0,0.0,0.0,0.0,-81.4509211694784,77,124.49965512667912,0.0,0.13611848842428176,False,False
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om270__om300,2.63450618791377,0.3762738787024484,33.791239039052435,39.7058016361076,1561.8658413243938,148.69421812372028,164.3363942586853,121.07635105320384,222.7334076006186,76.19045174966229,69.8162975417599,79.67918242645081,0.0,249.11953279953315,1.0,4331.77362692138,0.0,0.0,0.0,0.0,-81.4509211694784,42,52.91152613294561,0.2777777777777778,-0.16536421270498258,True,False
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om270__om315,2.4500958505150914,0.3545575300747021,31.58420966364588,49.94143233461054,1400.7786200070734,156.0610788030545,171.0387442182344,124.73552695920796,228.71345865833263,76.19045174966229,67.09319238779568,91.2970949569283,0.0,256.4195881516105,1.0,5779.417357811206,0.0,0.0,0.0,0.0,-81.4509211694784,83,60.618402579795855,0.22777777777777777,-0.0902554965719089,True,False
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om270__om330,2.280136343068518,0.3407517921588628,29.05466405427829,61.94288614265715,1257.58143539199,163.11651520003784,177.8902412647596,128.03575457782364,235.0104566386175,76.19045174966229,65.63842253219477,111.22497001024733,0.0,277.502028234747,1.0,6456.73215348689,0.0,0.0,0.0,0.0,-81.4509211694784,80,69.61099286468999,0.16111111111111112,-0.04950706156038254,True,False
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om270__om345,2.119763003194941,0.2769536782867436,26.004054245106246,79.4244100472331,1127.2645623714145,170.92653215074512,185.56770695246456,131.53888704290313,232.16764773167424,76.19045174966229,52.96193285956925,106.38389857186891,0.0,228.243473010318,1.0,6788.892166996069,0.0,0.0,0.0,0.0,-81.4509211694784,46,78.80483890031356,0.11666666666666667,-0.0240726123419277,True,False
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om270__om45,1.4942515796938352,0.2190771594534404,15.55983193746121,170.71515303464443,667.1607339587792,207.06055443089576,223.34519437662215,142.7081751432482,254.74386996162428,142.1383289687477,50.705868739245,286.0004890477131,261.0032973887976,321.88988411765615,0.18915346437728842,8619.854250687444,0.0,0.0,0.0,0.0,-81.4509211694784,109,156.18201683453933,0.0,0.35175646548355477,False,False
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om270__om60,1.308568969225537,0.2723441140010019,12.846206672704229,211.59909562534492,546.7512926523044,221.4451587674632,238.57929890609216,147.98904423215617,282.7018487205717,147.63842261183805,68.84946351810315,632.8406430651968,601.0310331436854,663.6973952640161,0.09442008145203329,1981.0165170449495,0.1388888888888889,0.11666666666666667,0.005555555555555556,0.011111111111111112,-44.4270040008057,200,206.50928504687764,0.0,0.8100148694658833,False,False
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om270__om75,1.132844320692702,0.4067173087748503,10.278779479721935,246.41395372525483,440.4029708491751,237.26324014699438,255.08792988181216,166.32294248890923,337.3087802260276,148.4004002445183,117.61433706842668,711.0608688434157,671.3748746926843,739.0952413592424,0.09162603528878921,781.8164085437179,0.28888888888888886,0.28888888888888886,0.011111111111111112,0.044444444444444446,52.08179734355447,3,290.21737906292464,0.0,0.9048178904214075,False,False
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om270__om90,0.9923452690101752,0.604324039201326,9.648767796380076,251.87067022087788,361.0680808820725,250.13041241659542,268.5778771298027,194.4514446828024,441.2412674021331,148.4577282927611,220.80520894767315,715.2229579289158,676.9577705726106,742.0,0.08765799114203432,759.0363768535001,0.31666666666666665,0.31666666666666665,0.005555555555555556,0.011111111111111112,-46.2382573073202,2,433.6672724255123,0.0,0.9123420088579657,False,False
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om90__om0,1.551717279418624,0.2476894104622332,25.80583032583714,281.94557370997575,706.0147702039004,201.0301964296166,217.01954632514355,162.9827744384776,266.2662846658245,144.92980397421803,56.676944241231396,564.6174936094149,401.7316945876965,677.8321927613756,0.40732868860785676,1060.6615460223288,0.0,0.0,0.0,0.0,-81.4509211694784,3,145.85492866154001,0.0,0.5414173781505344,False,False
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om90__om120,4.485792889227403,0.6197613564555635,13.7759415195615,64.46205199601135,3470.193720616494,116.96112441533234,126.1097133138916,86.6231964096379,212.02318066934768,76.19045174966229,106.88882320463918,1.418416647750428,0.0,18.47467455331522,1.0,5558.331434082085,0.0,0.0,0.0,0.0,-81.4509211694784,17,21.54597019629504,0.9055555555555556,-0.10734622080674461,True,False
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om90__om135,3.5158242291459283,0.5247450799021247,13.579193997544428,60.972082914939605,2407.884352178693,132.41379193380465,143.54120514022097,96.54676699772756,214.34672315565922,76.19045174966229,92.80416944007143,3.9802724828379974,0.0,24.8118372346816,1.0,4539.026502879664,0.0,0.0,0.0,0.0,-81.4509211694784,9,32.33567217829082,0.7944444444444444,-0.08958545128421558,True,False
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om90__om15,1.569720429697003,0.2419542153317347,26.134771190329687,281.9078543221217,718.3372011939808,199.76201781131965,215.7408483704089,162.0567318950042,264.1435441875303,144.75312147211017,54.98113769184427,557.3768337588222,391.1073386598143,672.7136740275048,0.4186124739842536,1065.7662807485372,0.0,0.0,0.0,0.0,-81.4509211694784,3,142.3157615896738,0.0,0.5270988391641702,False,False
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om90__om150,2.969948882904551,0.4212560450092554,14.25329986291468,62.4333588780429,1869.46937100791,145.64258656925702,157.17130264126268,97.57816740351333,211.63726124114345,76.19045174966229,74.90297396280039,2.3118610428275876,0.0,11.596315831497028,1.0,17726.589550193425,0.0,0.0,0.0,0.0,-81.4509211694784,200,42.53248802753393,0.8444444444444444,-0.04926957736689652,True,False
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om90__om165,2.561668093055105,0.3669804127719466,15.394119414439617,66.31495672481468,1497.542583817737,156.56828874612887,169.60754857247872,110.50077848020231,218.46401099997294,76.19045174966229,67.9721927194619,11.60741313263029,0.0,38.463620922333895,1.0,6251.243635207466,0.0,0.0,0.0,0.0,-81.4509211694784,14,55.73945216759525,0.5111111111111111,-0.06483946639838245,True,False
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om90__om180,2.2911296593625874,0.3479931260342972,16.901605997933032,77.30332905969321,1266.687233546128,165.76421794222514,179.33016136282583,115.75861449363154,228.6725453646073,76.19045174966229,67.22552421155439,20.866466935095037,0.0,55.97477676572637,1.0,8154.781438506148,0.0,0.0,0.0,0.0,-81.4509211694784,26,69.13992005137199,0.3611111111111111,-0.050388707333228755,True,False
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om90__om195,2.0610727963414623,0.2760429432943499,20.28722372828779,89.22548869636724,1080.7740017592855,174.77082224650343,189.17409475677582,126.99509191338257,230.89512023686373,76.19045174966229,53.956160498699816,58.53961764889008,0.0,120.56738270077759,1.0,8320.180149968692,0.0,0.0,0.0,0.0,-81.4509211694784,37,83.33403747480405,0.16666666666666666,-0.02106391802176777,True,False
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om90__om210,1.9647928233135223,0.388057392635683,24.338033597808256,81.09945665666466,1005.9352733456556,177.59368684911774,192.08507078427223,137.05522738961199,260.6133883676824,122.80868021392575,81.58978920621432,185.85575923765848,7.693868321039094,376.90364944909754,0.9795866441402601,6789.012608172858,0.0,0.0,0.0,0.0,-81.4509211694784,75,95.63250890007265,0.0,0.010369094772289866,False,False
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om90__om225,1.7653505114472865,0.2798327613694294,27.325225834319475,96.52544812556576,856.724750928806,187.62987734641973,203.04927397392925,148.40919843772178,256.46979048998406,141.61364229239786,58.363661784726695,470.2251703911174,240.22517962255668,644.216911444066,0.6271051328285191,1200.542093637399,0.0,0.0,0.0,0.0,-81.4509211694784,4,113.72159609724132,0.0,0.32375361135115455,False,False
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om90__om240,1.6133469910620135,0.2824184660479176,30.137712628120862,116.70065426371598,748.4909738599789,195.9918260672515,211.75105650620182,156.42231982090115,274.1234179733435,143.03742922749916,63.48227132320686,509.81842547606647,300.44705130216306,675.9290370684831,0.5555050385093566,1095.1981028127477,0.0,0.0,0.0,0.011111111111111112,64.15806723683289,3,136.267427868623,0.0,0.4049151634800041,False,False
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om90__om255,1.5188486700080734,0.2461634319147242,33.66311898171015,134.48996865482974,683.7016849205521,201.3451744336293,217.62824691185438,162.80311369203258,288.02247748055925,144.27200563342765,58.326782843245084,534.1143462564424,363.4584325077641,693.7944135341487,0.4761294910745565,971.4619586369888,0.0,0.0,0.0,0.016666666666666666,50.05549481018513,3,152.17489875329017,0.0,0.48983616240938554,False,False
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om90__om270,1.3951727627836228,0.2465566971489732,37.71277444026226,149.97044667859709,601.9173697396657,208.95394937841144,225.8819915968823,170.9309752552681,303.13886429124153,145.17297122275946,61.6191289033328,559.6461623298054,416.78302302447884,718.462220938191,0.41989570101510665,843.8899409051528,0.0,0.0,0.0,0.005555555555555556,34.51810784106126,3,180.36856452184887,0.0,0.5617021873645267,False,False
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om90__om285,1.293183991676895,0.2595670102960035,43.03291547563779,165.7978920985405,537.13737459081,215.32846900160303,232.6990252919084,180.19903548918236,318.5796407024688,145.81175916161504,66.6136908320223,575.7689411869119,458.79522242435246,731.9686910321929,0.37320376124642995,722.4258780347592,0.09444444444444444,0.027777777777777776,0.005555555555555556,0.016666666666666666,-42.670233871257594,2,210.68032291385262,0.0,0.6183224021891542,False,False
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om90__om30,1.6172605609079127,0.2527841885079632,25.1777055060249,283.6690838667363,751.2160981709296,196.89057812383524,212.67413126355027,157.78939730381796,260.7441175378642,144.4381919750354,56.79926766087908,545.1206850849505,372.80117905683124,665.2337996911988,0.43959375000205136,1106.8947784547036,0.0,0.0,0.0,0.0,-81.4509211694784,3,134.45500831163784,0.0,0.5024274650361606,False,False
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om90__om300,1.2199726434698757,0.2820003838516551,51.38172971056608,178.23863968816187,492.1755447562152,218.88855050373238,235.94272153626167,190.67302274548118,335.66536797694107,146.04030590576087,73.8969373541924,576.3190253153904,474.73684275900314,738.7547435401273,0.3573823425023914,623.3207353535468,0.13333333333333333,0.05555555555555555,0.005555555555555556,0.011111111111111112,-21.510188266887486,3,238.28229032741783,0.0,0.6398070657129422,False,False
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om90__om315,1.2786235546925295,0.2382156189905468,72.50254661331414,170.58468407853786,528.0912156127425,208.37311194896847,219.56043637048566,193.2436837790931,341.98881417385786,143.3930707800282,91.81131600120833,493.801407073178,317.49240687273783,735.5507077042876,0.5683609524846261,657.139291995748,0.06666666666666667,0.0,0.0,0.011111111111111112,-27.1006853482402,2,214.2883503222029,0.0,0.42788734079883806,False,False
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om90__om345,1.8632279583354727,0.3102165670862588,20.229819199261517,314.8377330519799,928.9532977402614,183.94002020129145,198.66186484228106,136.06843060368865,246.0938682452314,128.80871901599048,66.75756688467371,117.39429602200552,25.726708971765806,208.82874929922772,0.8768047548141833,9250.127749140192,0.0,0.0,0.0,0.0,-81.4509211694784,44,103.09514796992818,0.0,0.034672114517204644,False,False
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om90__om45,1.513642427216324,0.3104984146564193,26.127013348833543,265.67550579754766,680.1893551487972,203.24127925066767,219.0813050797322,166.7940489746078,282.48377848351186,144.48240733582438,72.92247273286023,564.9547146470582,375.3234058175465,702.3349956872297,0.4656062874237169,1086.2025019975279,0.0,0.0,0.0,0.03888888888888889,-17.457603123722087,3,156.23044309154923,0.0,0.5058266924764777,False,False
20260811_184731__rp0p25__vinf25__inc60__toff59132__Om90__om60,1.0019307719546566,0.7322965549942567,49.88792796614393,210.9779176305154,366.3122691704612,226.79856877089833,253.41154829356105,233.30816876138374,1098.186319249929,76.19045174966229,322.0871328015381,4.292838980801874,0.0,426.5871507179593,1.0,14627.953065683327,0.23333333333333334,0.0,0.0,0.0,-81.4509211694784,200,497.71943872881485,0.9888888888888889,-2.4657768531725774,True,False
20260811_184731__rp0p25__vinf25__inc90__toff59132__Om0__om0,1.0750759087219437,0.4610070144628098,21.53933466178437,206.0057776170244,407.1492013113476,240.71105501361728,259.3904563246853,180.49059621756538,363.8523829470904,148.06872564423114,142.06398021721364,697.92651174482,639.8861451579867,742.0,0.13761975046093444,695.3207858886273,0.3,0.3,0.005555555555555556,0.011111111111111112,-37.66988696432963,3,331.74330491162647,0.0,0.8623802495390656,False,False
20260811_184731__rp0p25__vinf25__inc90__toff59132__Om0__om105,1.91788982111554,0.1893254019431136,12.198181279317396,17.877693088580045,970.130980362804,183.30667609813224,197.6190570231526,126.90241377686718,220.7644375808837,123.5560883945476,38.29737615003895,19.71227736629664,8.999615972713622,35.93920954892076,0.7495878154898408,7101.958575774923,0.0,0.0,0.0,0.0,-81.4509211694784,12,94.20570317798857,0.0,0.01212886249691858,False,False
20260811_184731__rp0p25__vinf25__inc90__toff59132__Om0__om120,2.2464918194172627,0.2954174997942431,14.10267454429146,11.744916897642335,1229.8500256184866,168.41443178617808,181.8335891308675,112.66982036361551,218.66807785493296,76.19045174966229,57.18105321056233,10.503080181408968,0.0,26.23681284388981,1.0,9335.562674020239,0.0,0.0,0.0,0.0,-81.4509211694784,34,70.5695982422197,0.4444444444444444,-0.016629278488312416,True,False
